Unnamed: 0,dataset,M-of-N count,integrated_brier_score (train),integrated_brier_score (test),rules,conditions_count,plain conditions count,complex conditions count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),pvalue significance fdr,pvalue significance fwer,induction measure,pruning measure,voting measure,variant,model_type,M-of-N count (std),integrated_brier_score (train) (std),integrated_brier_score (test) (std),rules (std),conditions_count (std),plain conditions count (std),complex conditions count (std),avg conditions per rule (std),avg rule quality (std),avg rule precision (std),avg rule coverage (std),training time total (s) (std),training time growing (s) (std),training time pruning (s) (std),pvalue significance fdr (std),pvalue significance fwer (std),avg rule support
0,whas1,0.0,0.2092731243667704,0.2098531661743643,6.222222222222222,21.444444444444443,0.7932142857142856,2.3089285714285714,3.1246031746031746,0.9984897215129928,1.0,0.4068377791626443,20335.36373897656,20250.638045482887,84.7092688598889,0.9888888888888888,0.9888888888888888,Correlation,Correlation,Correlation,no_discretization,complex,0.0,0.008986285575582,0.0415306193672888,1.855921454276674,15.969589154946275,10.071963286492084,5.787918451395113,1.8061599372206387,0.0025399499642517,0.0,0.0785953657402353,8808.06463821576,8771.765560929414,36.3918698562655,0.0333333333333333,0.0333333333333333,0.3925974192602368
0,whas1,0.2002380952380952,0.2154612528335905,0.2173376789215265,4.111111111111111,8.444444444444445,0.9200000000000002,0.6673809523809524,1.801058201058201,0.9983105782725388,1.0,0.4496382544977618,0.6249207920498319,0.1782635873333333,0.1778495841111111,1.0,1.0,Correlation,Correlation,Correlation,no_discretization,exact_M-of-N,0.8660254037844386,0.0109546659435808,0.0484117685993877,1.615893285805443,7.055336829505575,2.788866755113585,4.123105625617661,0.9421407143969333,0.0030084490216453,0.0,0.1791927844247078,0.742803466291526,0.194819502836931,0.2746086196302084,0.0,0.0,0.447553566846292
0,whas1,0.0,0.2029144536756179,0.1967487411260055,5.0,8.11111111111111,1.5383333333333336,0.0,1.5888888888888888,0.9912238012651494,1.0,0.3646515838394205,52.573278948222224,43.81606041777778,8.752478181777777,0.9098765432098764,0.9098765432098764,Correlation,Correlation,Correlation,no_discretization,plain,0.0,0.0101294420054181,0.0627022381175975,1.7320508075688772,4.255715111601234,0.3333333333333333,4.196559437338057,0.4396178896369992,0.0116444688324452,0.0,0.0408131848783534,32.671428031758964,26.25097614435581,6.523136076131037,0.1215187386409105,0.1215187386409105,0.3662349243007441
0,whas500,0.1527380952380952,0.1832884194037086,0.1926186182260682,5.0,11.444444444444445,1.1292857142857142,0.7523809523809524,2.149338624338624,0.9994998474838526,1.0,0.3429265138154027,0.7262618541717529,0.2880427562222223,0.2008033465555555,1.0,1.0,Correlation,Correlation,Correlation,no_discretization,at_least_M-of-N,0.8660254037844386,0.013253190339303,0.0306299820099971,1.8708286933869709,6.521332515504617,4.465920335658088,3.122498999199199,0.5847762496517062,0.0011792728262942,0.0,0.0923436518787467,0.7492757684221375,0.3244042832437149,0.196179879842149,0.0,0.0,0.3586338624338624
0,whas500,0.0,0.1776005423245524,0.1963904749275289,8.666666666666666,25.22222222222222,0.4835930735930735,2.222929292929293,2.785024851691519,0.9982501990040148,1.0,0.2779919120659861,11572.174321820668,11519.170144158334,52.98897154344444,1.0,1.0,Correlation,Correlation,Correlation,no_discretization,complex,0.0,0.0110141805358535,0.0351589489715127,3.24037034920393,14.489459770621004,3.431876713662333,11.74734012447073,0.6099133714996126,0.00226800058381,0.0,0.055483482110653,8479.329381441501,8446.88838325282,33.64957645812559,0.0,0.0,0.279674202340869
0,whas500,0.3095238095238095,0.1783727479387826,0.2002559579980078,7.111111111111111,20.0,1.1577380952380951,0.9891666666666667,2.581216931216931,0.9979615192048212,1.0,0.2799963746815599,0.756044414308336,0.2588558215555555,0.260520885,0.992063492063492,0.992063492063492,Correlation,Correlation,Correlation,no_discretization,exact_M-of-N,2.068278940998476,0.0091364322645355,0.0437495727106665,3.333333333333333,12.90348790056394,6.153138313991577,7.952986860293433,0.7174297812278867,0.0031593701746554,0.0,0.0696484612787067,0.6434204233175254,0.1559198184043564,0.2021967198475067,0.0238095238095238,0.0238095238095238,0.2971819223985891
0,whas500,0.0,0.1826477046683753,0.1982675621245392,5.444444444444445,9.22222222222222,1.655,0.0,1.5750000000000002,0.999064049393835,1.0,0.4356913580246913,128.34286616766667,89.715493311,38.621816981777776,0.9814814814814816,0.9814814814814816,Correlation,Correlation,Correlation,no_discretization,plain,0.0,0.0073641095658569,0.0292670268388687,1.740051084818425,5.309844107357997,0.4409585518440984,4.81606109226663,0.5059712881621292,0.0028007532450667,0.0,0.1147260768192304,63.30889235613091,47.285163465162825,17.231335024481027,0.0555555555555555,0.0555555555555555,0.4200111111111111
0,zinc,0.1,0.092130460134694,0.0957577502596574,3.333333333333333,7.444444444444445,0.74,1.005,1.783333333333333,0.997113350150866,1.0,0.4750859106529209,0.0944961176978217,0.0386307501111111,0.0355252104444444,0.9814814814814816,0.9814814814814816,Correlation,Correlation,Correlation,no_discretization,at_least_M-of-N,0.7071067811865476,0.0067986503321249,0.0313765393789188,1.7320508075688774,6.747427493332387,3.9616214413349047,4.106228331584973,1.1381027096786027,0.0086599085306241,0.0,0.2419783804008232,0.0834234215484299,0.0312233064114431,0.0464362358959702,0.0555555555555555,0.0555555555555555,0.4519587628865979
0,zinc,0.0,0.0862952241418809,0.0939724999920905,4.777777777777778,10.77777777777778,0.0416666666666666,2.118333333333333,2.066666666666667,0.9999997252097214,1.0,0.3099165756502126,2990.8166539338886,2802.5535113705555,188.19399163966668,1.0,1.0,Correlation,Correlation,Correlation,no_discretization,complex,0.0,0.004254682731224,0.0307382433066239,1.922093765778466,7.378647873726218,0.7264831572567789,7.365459931328117,0.7529110173187799,8.236709051164408e-07,0.0,0.108294471067844,1603.2821260417172,1494.7268491284606,110.03798680053296,0.0,0.0,0.2982977703188684
0,zinc,0.2066666666666666,0.0915410887281214,0.0954601752034837,3.7777777777777777,8.444444444444445,0.7233333333333333,0.9733333333333334,1.848148148148148,0.997106741645574,1.0,0.428598701794578,0.0990866025288899,0.0430463798888888,0.0373705195555555,0.9814814814814816,0.9814814814814816,Correlation,Correlation,Correlation,no_discretization,exact_M-of-N,1.7320508075688772,0.007268830900625,0.0318762054508254,1.7873008824606014,6.597558470963162,3.872983346207417,3.9510898637098992,1.1319981241532249,0.0086574526209689,0.0,0.2461396446451368,0.0835484351557212,0.0325188934311809,0.0465566581882175,0.0555555555555555,0.0555555555555555,0.4101202749140894
0,zinc,0.0,0.0847659591597586,0.0900283085780396,8.333333333333334,22.444444444444443,2.688676046176046,0.0,2.714229597562931,0.994751433588994,1.0,0.1986744732247742,9.877532674777775,8.229339402888888,1.6323841387777778,0.9761904761904764,0.9761904761904764,Correlation,Correlation,Correlation,no_discretization,plain,0.0,0.003424782809996,0.0328963488047794,3.1622776601683795,8.516324194027478,3.427827300200522,5.101742621671322,0.2702169309125498,0.0135729301115115,0.0,0.0679018365492512,5.184070077158539,4.2305328490147,0.9677640084325432,0.0505076272276105,0.0505076272276105,0.1940704852379211
