dataset,model_type,M-of-N count,BAcc (test),BAcc (train),Acc (test),Acc (train),rules,conditions_count,plain conditions count,complex conditions count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),pvalue significance fdr,pvalue significance fwer,rules_per_example (train) ,rules_per_example (test) ,voting_conflicts (train) ,voting_conflicts (test) ,negative_voting_conflicts (train) ,negative_voting_conflicts (test) ,induction measure,pruning measure,voting measure,variant,M-of-N count (std),BAcc (test) (std),BAcc (train) (std),Acc (test) (std),Acc (train) (std),rules (std),conditions_count (std),plain conditions count (std),complex conditions count (std),avg conditions per rule (std),avg rule quality (std),avg rule precision (std),avg rule coverage (std),training time total (s) (std),training time growing (s) (std),training time pruning (s) (std),pvalue significance fdr (std),pvalue significance fwer (std),rules_per_example (train)  (std),rules_per_example (test)  (std),voting_conflicts (train)  (std),voting_conflicts (test)  (std),negative_voting_conflicts (train)  (std),negative_voting_conflicts (test)  (std),p / P
hayes-roth,plain,0.0,0.7037037037037037,0.9224548219717305,0.7173382173382173,0.9102058902657107,21.11111111111111,44.333333333333336,2.0992686756416736,0.0,2.100636692741956,0.4296669798943889,0.8118252577179513,0.1397019879866453,0.0340937442222222,0.0529128629999999,0.0129038255555555,0.7021214652793601,0.6174818359028884,2.945599708810078,2.931623931623932,93.44444444444444,10.11111111111111,59.22222222222222,5.555555555555555,C2,C2,C2,no_discretization,0.0,0.1717736092637811,0.0094563875841005,0.1458662147162046,0.0110309855048641,1.1666666666666667,3.1224989991992005,3.1224989991992,0.0,0.1026225521164063,0.0199825708321395,0.0227627842328043,0.0123919382449755,0.0036259653056455,0.0054983161966149,0.0013967135664366,0.0709352246760875,0.0480844676149289,0.2705561219257562,0.4450474079465498,11.695203195232557,1.9002923751652296,9.364531191920095,2.068278940998476,0.2707182228658532
heart-c,at_least_M-of-N,0.051576377838539,0.7951748006895065,0.9542360897377136,0.7984468339307048,0.95517908017908,61.0,160.44444444444446,1.4016053843825258,1.2440079639351451,2.6298139814434083,0.583057450284618,0.9899854668454632,0.1010813644448817,4.364722622765435,1.5421095906666666,0.0241644936666666,0.6664690486812213,0.4753748396330685,6.167555483731954,6.138709677419355,27.666666666666668,11.333333333333334,13.333333333333334,5.666666666666667,C2,C2,C2,no_discretization,2.39791576165636,0.0584950705905439,0.0111871527323827,0.0607648458458249,0.0111087375242018,2.5,10.72510036213078,4.69041575982343,9.93450776055082,0.1311207464469325,0.0059825161346895,0.0028035320580649,0.0096882766694393,1.0687150387495532,0.3543977550947199,0.0062002361758177,0.0381635102688684,0.0664650765982155,0.6544809353788327,0.9517319650928936,11.779218989389747,2.449489742783178,7.280109889280518,1.7320508075688772,0.2027313465328211
heart-c,complex,0.0,0.7946787689434749,0.9409452834518864,0.7984468339307049,0.9425381263616556,65.55555555555556,164.44444444444446,1.321601218737687,1.205295607712184,2.507983205131405,0.5867058306263363,0.9905361739882516,0.1037442441352315,0.8462929464444445,1.5020735518888886,0.0174313972222221,0.6979610177366138,0.5167680881098365,6.807060858531447,6.763799283154121,25.33333333333333,9.444444444444445,11.22222222222222,4.777777777777778,C2,C2,C2,no_discretization,0.0,0.0622210154560088,0.005845807690212,0.0676653242997363,0.0055544350849193,2.351122663277647,11.94896555262328,4.362084109434134,12.07039537233327,0.14863214229004,0.0068333229523725,0.0013108011990455,0.0069924099862599,0.2437138291336233,0.410669411041849,0.0088808728722968,0.0356114268080179,0.0667642379987049,0.6026083308032979,0.8791667385868758,5.545268253204708,2.7436796055257213,3.032234233110042,1.855921454276674,0.2065541924952249
heart-c,exact_M-of-N,0.2245456502144602,0.7989388062917475,0.938096111699489,0.8021505376344087,0.9396876271876272,59.888888888888886,141.77777777777777,1.1970912973611891,1.0186419748562816,2.3681670566704,0.5805192562016842,0.9859409794106304,0.1054117365303956,4.140830543306139,0.9324137433333332,0.0227493744444444,0.6862220044358838,0.4970821147012456,6.311772786037492,6.301433691756272,38.77777777777778,11.666666666666666,16.77777777777778,5.666666666666667,C2,C2,C2,no_discretization,3.711842908553348,0.0685465173888481,0.0080116173523061,0.0718662572537933,0.0073776909702846,2.204792759220492,9.78235372721946,8.077747210701755,6.610177338350647,0.1506665193226685,0.0106434213898517,0.0033348157114356,0.0091987197981662,1.2124381556639026,0.1202646802224628,0.0062469609839615,0.0473416526780255,0.0852217758582736,0.5832047988137777,0.8966164026622259,12.587471725666138,3.0,5.847601597616277,2.179449471770337,0.2098127875954962
heart-c,plain,0.0,0.8177453673777203,0.9285317395767708,0.8241338112305854,0.9319576121046708,56.0,229.5555555555556,3.8028654343542185,0.0,4.095280169458058,0.6298356499744037,0.98058931148834,0.1667492803572237,0.1198379692222222,0.1656479745555555,0.0149487701111111,0.9177570210422872,0.9052006905050806,9.3178314060667,9.326403823178016,37.66666666666666,8.11111111111111,12.666666666666666,3.0,C2,C2,C2,no_discretization,0.0,0.0485538498970203,0.0098136555052164,0.0489545906492206,0.0092905317642512,6.0,27.235597621087333,11.565033506220376,15.801722831528354,0.1535511751043586,0.0066115802217889,0.0036576872530256,0.0109896408396733,0.0321920593801323,0.0283603298597781,0.0067242464335405,0.0265517671416227,0.0347233236644808,0.962649954526592,2.089218473001638,7.262919523166975,2.3687784005919825,5.361902647381805,2.1213203435596424,0.3181309455911648
heart-statlog,at_least_M-of-N,0.0434757645987546,0.7953703703703704,0.9643004115226338,0.8024691358024691,0.965249199817101,60.66666666666666,155.33333333333334,1.23101927391626,1.258304048794963,2.5627592198181044,0.5868182436778502,0.9928803091890432,0.0999683214516668,3.199403815799289,1.2437334445555552,0.0215240599999999,0.647686753561524,0.4650568875003633,6.048468221307727,6.111111111111111,15.88888888888889,9.88888888888889,7.666666666666667,4.666666666666667,C2,C2,C2,no_discretization,1.8708286933869709,0.0633430791721743,0.0034986987804798,0.061418977599174,0.0029896426224559,2.958039891549808,8.888194417315589,5.5677643628300215,7.0,0.1406690976780753,0.0068536579022474,0.0023941269732312,0.009412688485203,1.1354644923923158,0.3730358162497557,0.0057319055368469,0.0652333433897407,0.0692049879017062,0.4316908606603889,0.9104258187616188,5.085382100797452,2.7131367660166177,4.21307488658818,1.6583123951777,0.1948022370750826
heart-statlog,complex,0.0,0.8027777777777778,0.9468106995884776,0.8106995884773662,0.9487882944673068,63.55555555555556,152.77777777777777,1.274065368059354,1.0835040758421806,2.4039069711196377,0.5838498478470099,0.9927085706771874,0.0971113609088661,0.6320403757777777,1.0926981688888888,0.0087092527777777,0.65179579837146,0.4893983613211177,6.159122085048011,6.267489711934156,18.0,9.333333333333334,8.555555555555555,4.222222222222222,C2,C2,C2,no_discretization,0.0,0.0785060153392365,0.0110055860059724,0.0750958337073854,0.0105142041953058,4.666666666666667,14.506703431325962,5.9884147410738935,9.772410142846033,0.1543478033967174,0.0060867779720152,0.0018786243790245,0.0077414986333406,0.110976208911582,0.1420692791068823,0.0010620191359436,0.0552062653573477,0.0556950213900927,0.4952312001900599,1.08752398989319,5.291502622129181,2.345207879911715,3.126943839882286,1.6414763002993509,0.1888583504884403
heart-statlog,exact_M-of-N,0.2008833188206778,0.7870370370370371,0.9426954732510288,0.7942386831275721,0.9451303155006858,59.55555555555556,133.0,0.9915517747308144,1.0136314807035638,2.2330032643238,0.5821613739709126,0.9890739536882884,0.1028626424956941,3.126442882749769,0.7936201867777779,0.0203538713333333,0.6512377685362097,0.4769297381068338,6.120256058527663,6.148148148148148,26.444444444444443,10.0,13.666666666666666,4.222222222222222,C2,C2,C2,no_discretization,3.865804501581067,0.0649667531307027,0.0091127817231139,0.0644463364747565,0.008729713347982,2.297341458681704,8.674675786448736,8.558621384311845,4.447221354708778,0.1148145292504286,0.0052952677062789,0.0033742371995507,0.0085975406521033,1.2114759590627204,0.320740028702724,0.0040403904468917,0.0600017442844701,0.0688113386459078,0.4840675589451684,0.833127546607555,7.779960011322537,1.3228756555322954,7.39932429347437,1.7159383568311668,0.1971045857755044
heart-statlog,plain,0.0,0.8203703703703703,0.9352880658436216,0.8271604938271605,0.9396433470507544,55.55555555555556,227.11111111111111,3.831109825520419,0.0,4.093612218932663,0.636836533888362,0.9857617727890422,0.1660675710932571,0.1243194362222222,0.1921285914444444,0.0114987373333333,0.9006860265762052,0.8947563595354272,9.18198445358939,8.971193415637861,24.0,7.555555555555555,14.666666666666666,4.333333333333333,C2,C2,C2,no_discretization,0.0,0.0883992591164976,0.0083261857779112,0.0868595511078413,0.0074188297849053,4.901813723284247,20.34972017279626,5.612486080160911,14.737518259342188,0.2356620253264247,0.0125507996684245,0.0024541248319489,0.0170945837543418,0.0912316090529569,0.1475341972669938,0.0014390569667026,0.0282144151174876,0.0284962244922448,0.7515438162532873,1.265206243018249,3.8078865529319534,2.242270674512285,3.5,1.6583123951777,0.3166508886496537
hepatitis,at_least_M-of-N,0.4428825405760389,0.6086182336182335,0.9805008210180624,0.7944444444444444,0.9920178143199726,19.77777777777778,45.77777777777778,0.4139126559714795,1.4715500985083028,2.323892433102959,0.6964409323150014,0.9941227748633958,0.2565929869188159,0.2598096264733208,0.0706534627777777,0.0050990232222222,1.0,0.9907407407407408,5.05687450039968,5.181018518518518,2.111111111111111,1.8888888888888888,0.2222222222222222,0.3333333333333333,C2,C2,C2,no_discretization,2.7284509239574835,0.177432467380347,0.0166199132712632,0.1144317178738288,0.0066775529675962,2.5385910352879693,6.90611645170022,3.570714214271425,6.741249472052228,0.2954404913707811,0.0219430873168857,0.0043159129101024,0.033381092534371,0.0823130940099194,0.0226240820789353,0.003065254568911,0.0,0.0277777777777777,0.8062532139218673,1.0645529820997783,1.7638342073763935,1.0540925533894598,0.6666666666666666,0.7071067811865476,0.4101970172114829
hepatitis,complex,0.0,0.6178774928774928,0.94871164267716,0.8092592592592592,0.9777092611624988,22.22222222222222,45.22222222222222,0.5205146017216954,1.493649340743162,2.033543096872616,0.6632700490879277,0.9852078729841754,0.2386221686266546,0.2607574737777777,0.3837404364444444,0.008095938111111,1.0,0.9797561536691972,5.284132693844924,5.409722222222222,5.888888888888889,3.0,1.0,0.6666666666666666,C2,C2,C2,no_discretization,0.0,0.1680919225923479,0.0295469608616203,0.1200545625698047,0.0115290944315645,1.7873008824606014,4.918784854457902,3.968626966596886,4.153311931459037,0.1342961866995504,0.0200920743348528,0.0031349207293799,0.0274207831854894,0.044279888349333,0.0870169895047136,0.0061181284528236,0.0,0.0402234565104149,0.5898000392975122,1.2984649724664206,1.1666666666666667,1.3228756555322954,0.8660254037844386,0.7071067811865476,0.3752712201991321
hepatitis,exact_M-of-N,0.3603730140277455,0.6043447293447293,0.9777893657204004,0.787962962962963,0.9896482813749,22.11111111111111,47.0,0.4562783073703789,1.333645508796404,2.116491427488869,0.6904328062381988,0.9956613328795912,0.2480873938375455,0.2639365196228027,0.0644429785555555,0.0066198091111111,1.0,0.9818518518518518,5.465182140002283,5.381944444444445,2.0,2.7777777777777777,0.1111111111111111,0.6666666666666666,C2,C2,C2,no_discretization,3.0,0.1553835370144897,0.0112258554167427,0.1057267434953118,0.0051833948747867,2.3687784005919825,7.582875444051552,4.183300132670378,3.643868518179241,0.1677732388957318,0.0154061828497303,0.0058713314284536,0.0257818343110894,0.0702801566352852,0.019051004724373,0.0020441842534317,0.0,0.0360212557276607,0.6733925574998061,0.7638535345353993,2.7838821814150108,1.2018504251546631,0.3333333333333333,0.7071067811865476,0.3937248512928207
hepatitis,plain,0.0,0.6780626780626781,0.9603157568674808,0.8291666666666666,0.9800730843896313,25.22222222222222,72.55555555555556,2.5856210826210826,0.0,2.873241532130421,0.6637981447969141,0.9834743035817796,0.2382976848476447,0.0582787037777777,0.0881364137777777,0.0091333864444444,0.9953703703703703,0.9871399176954732,6.012538540596094,6.134722222222223,8.444444444444445,3.2222222222222223,3.0,0.6666666666666666,C2,C2,C2,no_discretization,0.0,0.1277245712195328,0.0200547083334931,0.09356463155369,0.0093541687954503,0.97182531580755,7.81202776350531,4.58257569495584,3.0046260628866577,0.2501482339804111,0.0105743540875787,0.004511740418067,0.0163985640831097,0.0206880417409417,0.0249696440789705,0.0084235668094058,0.0138888888888888,0.0267736906989158,0.5013391704832472,1.2546804733786916,1.810463415200036,1.7159383568311668,2.549509756796392,0.8660254037844387,0.371439616784157
iris,at_least_M-of-N,0.459047619047619,0.9555555555555556,0.980246913580247,0.9555555555555556,0.9802469135802468,6.222222222222222,9.77777777777778,0.6028571428571429,0.4876190476190477,1.5661375661375665,0.9399764219389448,0.9775636789506732,0.3231393298059964,0.0640479458702934,0.0724994029999999,0.0018036703333333,1.0,1.0,2.0098765432098764,2.0,5.222222222222222,0.7777777777777778,5.222222222222222,0.7777777777777778,C2,C2,C2,no_discretization,1.0540925533894598,0.0471404520791031,0.0052378280087891,0.0471404520791031,0.0052378280087892,0.8333333333333334,1.7873008824606014,0.7817359599705715,1.922093765778466,0.1503104203778795,0.0136831650619043,0.0089908795814852,0.005135819427458,0.0117410233657686,0.012223219609352,0.0006691031831937,0.0,0.0,0.2664350846284843,0.3666666666666666,3.456073558887953,1.301708279317776,3.456073558887953,1.301708279317776,0.9470793650793652
iris,complex,0.0,0.9629629629629628,0.9786008230452676,0.9629629629629628,0.9786008230452674,7.222222222222222,12.444444444444445,1.1400793650793652,0.559126984126984,1.7213403880070546,0.9278296086929132,0.9792579977845964,0.3123652753282382,0.0608011366666666,0.113238517,0.0031255416666666,1.0,1.0,2.2559670781893,2.2814814814814817,6.222222222222222,0.7777777777777778,6.222222222222222,0.7777777777777778,C2,C2,C2,no_discretization,0.0,0.0351364184463153,0.00780809298807,0.0351364184463153,0.00780809298807,0.97182531580755,2.068278940998476,0.7817359599705717,1.5,0.1438016858806804,0.0159274681163092,0.0104897484896946,0.0062100130647506,0.0192672244041903,0.0387050478978911,0.0010070107899416,0.0,0.0,0.3099871918923854,0.3855411460643883,5.068968775248517,1.0929064207170005,5.068968775248517,1.0929064207170005,0.9144488536155204
iris,exact_M-of-N,0.4623809523809523,0.9629629629629628,0.980246913580247,0.9629629629629628,0.980246913580247,5.555555555555555,7.555555555555555,0.6114285714285714,0.2690476190476191,1.3333333333333337,0.9151133390742912,0.961735729893127,0.3311522633744855,0.1298336187998453,0.0741132306666666,0.0019990944444444,1.0,1.0,1.817283950617284,1.807407407407408,9.88888888888889,1.4444444444444444,9.88888888888889,1.4444444444444444,C2,C2,C2,no_discretization,0.7071067811865475,0.0351364184463153,0.0090721842325302,0.0351364184463153,0.0090721842325302,1.0137937550497031,2.351122663277648,0.8333333333333334,2.0275875100994067,0.207894094789934,0.0554746506582309,0.0421835427171164,0.0334219425454395,0.1465397571654998,0.0183238838940102,0.0009899306684439,0.0,0.0,0.2255005102205743,0.2504317259907699,14.751647742239207,2.006932429798716,14.751647742239207,2.006932429798716,0.9385079365079364
iris,plain,0.0,0.9259259259259258,0.9761316872427984,0.9259259259259258,0.9761316872427984,8.88888888888889,18.11111111111111,1.6532864357864354,0.0,2.020911495911496,0.8384039267044383,0.9769917510580126,0.2560101010101009,0.0244245271111111,0.0326540956666666,0.0063873688888888,0.9290965207631876,0.880415263748597,2.268312757201646,2.296296296296296,8.444444444444445,1.2222222222222223,8.444444444444445,1.1111111111111112,C2,C2,C2,no_discretization,0.0,0.0846197011762656,0.0061728395061728,0.0846197011762656,0.0061728395061727,1.1666666666666667,3.822448313726572,1.301708279317776,3.605551275463989,0.1946811841399235,0.024662727864878,0.0091349849552951,0.01235701845211,0.006580057971669,0.0109761094606237,0.0022271058547597,0.0735994994239453,0.1149014257089399,0.2509454762857507,0.2888888888888888,5.0771820705759385,1.3944333775567928,5.0771820705759385,1.1666666666666663,0.7425503447170112
lymphography,at_least_M-of-N,0.4706515151515152,0.7626763668430335,0.9793267530710452,0.8211640211640211,0.9607788127034004,22.77777777777778,62.11111111111112,1.6094675324675325,0.6368398268398269,2.7225468975468967,0.7130457703134725,0.9805704179981662,0.1857004794189172,0.253561364279853,0.1801048769999999,0.0107982104444444,1.0,1.0,4.234953054277486,4.279365079365079,14.333333333333334,3.0,5.555555555555555,1.6666666666666667,C2,C2,C2,no_discretization,4.06201920231798,0.1553805313831427,0.005896873045179,0.0568998359648727,0.0117002009963905,1.4813657362192647,7.339012952101332,5.0,4.539946157292079,0.2128513997175607,0.0117933792564198,0.0052652508547366,0.0143281503193085,0.0631680852593086,0.0831115963276468,0.0055167255269067,0.0,0.0,0.4800960199372684,1.001042540454927,4.330127018922194,1.7320508075688772,3.0046260628866577,1.0,0.4870745597168386
lymphography,complex,0.0,0.7919973544973545,0.9787162915302184,0.8211640211640211,0.9615892966246462,25.11111111111111,69.55555555555556,1.287873529047442,1.4756306382828122,2.767141382503701,0.7115490585414123,0.9856037378924106,0.1814211645973616,0.1818468922222222,0.362829313,0.013598553,1.0,1.0,4.555087968677913,4.561375661375661,10.88888888888889,3.111111111111111,4.111111111111111,1.8888888888888888,C2,C2,C2,no_discretization,0.0,0.1706320367050496,0.0075578127103619,0.0876472234430382,0.0132871901414628,1.6158932858054431,6.5404722901161945,2.345207879911715,6.078194176270157,0.1373356471338137,0.0068230680506132,0.0049040053335306,0.0124685497177284,0.0937098591496267,0.1875428611253141,0.0139346320525759,0.0,0.0,0.4277786127977119,1.1954335934891696,4.371625682868,1.4529663145135578,2.204792759220492,1.2692955176439846,0.4697206954087538
lymphography,exact_M-of-N,0.3926063381063381,0.8012566137566137,0.9809949123400418,0.8365079365079365,0.9649434531602638,24.33333333333333,67.55555555555556,1.737248677248677,0.658586247086247,2.7693791804902914,0.7196330063128212,0.9859973543444592,0.1867870539148235,0.2470174365573459,0.1791092553333333,0.0142990955555555,0.994949494949495,0.994949494949495,4.547880896270526,4.471428571428572,9.77777777777778,2.6666666666666665,4.111111111111111,1.5555555555555556,C2,C2,C2,no_discretization,3.6094013046179527,0.1581431357528346,0.00701891045609,0.0882559666326221,0.0130165235605169,1.9364916731037085,8.110350040397625,5.0771820705759385,3.2015621187164243,0.1425430574209439,0.0080613065459645,0.005322401579001,0.0090789456936302,0.1084674090356607,0.1242370258496941,0.0210213765234363,0.0151515151515151,0.0151515151515151,0.4584552320976716,0.972460936032314,4.176654695380556,1.5811388300841898,2.3687784005919825,1.0137937550497031,0.4825402560264328
lymphography,plain,0.0,0.7981701940035273,0.9755093745675938,0.7915343915343915,0.9515829374431102,25.666666666666668,68.77777777777777,2.6890502645502643,0.0,2.67586781531226,0.6732732552407807,0.9675243199839336,0.1756169976765619,0.0594035721111111,0.1294573384444444,0.0085718104444444,0.9833568489124044,0.965867136978248,4.503709522562626,4.528571428571428,26.444444444444443,4.333333333333333,14.333333333333334,3.0,C2,C2,C2,no_discretization,0.0,0.1005747772866769,0.0054882579861348,0.0690795401491712,0.0100397076677388,1.4142135623730951,6.139580152131287,5.214829282387338,1.8027756377319943,0.1150198381593265,0.0100352420148123,0.0065319768140202,0.0125696312130051,0.0093212295012112,0.0212952693287883,0.0032250099312857,0.0270867318785698,0.0515780445122929,0.3623000026709468,0.8363076173508182,9.302030841583884,1.5811388300841898,8.958236433584458,1.5811388300841898,0.4469922908526917
mushroom,at_least_M-of-N,0.0,0.7775043891355985,0.7778077136973065,0.7843309426526122,0.7845572121988247,5.777777777777778,10.555555555555555,1.8266666666666669,0.0,1.825925925925926,0.4343750862091194,0.8572464348955053,0.3464218004245384,0.2142705917358398,0.2154738392222222,0.0665556842222221,0.8703703703703703,0.8703703703703703,1.990106966318717,1.990015322977532,2122.555555555556,233.44444444444449,234.77777777777777,27.0,C2,C2,C2,no_discretization,0.0,0.0163066715027274,0.001848266846906,0.0159852962956469,0.001811045514709,0.4409585518440984,1.0137937550497031,1.0137937550497031,0.0,0.1010744744370013,0.0060827110812446,0.0122392644861732,0.0291895552086384,0.0123318646892369,0.0181902885593133,0.0017050828498512,0.0734930919740163,0.0734930919740163,0.0004329710949219,0.0037181305568592,7.535103036971544,7.535103036971544,704.3333333333333,81.0,0.4437313788118227
mushroom,complex,0.0,0.9900710284113644,0.9897537766471765,0.9904260003191164,0.9901221724319702,7.0,11.88888888888889,0.5571428571428572,1.1428571428571428,1.6984126984126982,0.8619174726156342,0.9993533187159328,0.3556709616768842,0.1218861792222222,0.1312070466666666,0.0149856518888888,1.0,1.0,2.489696731738189,2.47101106068532,14.555555555555555,1.4444444444444444,13.0,1.2222222222222223,C2,C2,C2,no_discretization,0.0,0.0037621573840216,0.0004183078789572,0.0036313923436233,0.0004035202007486,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0476190476190476,0.0007852950214913,4.866908314609692e-05,0.0007275910706738,0.0912075758927852,0.0219559086031247,0.0017957817724052,0.0,0.0,0.0050931374947172,0.046042480721042,0.8819171036881968,0.881917103688197,4.949747468305833,0.97182531580755,0.7262999711343954
mushroom,exact_M-of-N,0.0,0.7775043891355985,0.7778077136973065,0.7843309426526122,0.7845572121988247,5.777777777777778,10.555555555555555,1.8266666666666669,0.0,1.825925925925926,0.4343750862091194,0.8572464348955053,0.3464218004245384,0.2154253588782416,0.2170704887777777,0.0670055354444444,0.8703703703703703,0.8703703703703703,1.990106966318717,1.990015322977532,2122.555555555556,233.44444444444449,234.77777777777777,27.0,C2,C2,C2,no_discretization,0.0,0.0163066715027274,0.001848266846906,0.0159852962956469,0.001811045514709,0.4409585518440984,1.0137937550497031,1.0137937550497031,0.0,0.1010744744370013,0.0060827110812446,0.0122392644861732,0.0291895552086384,0.0141791769833888,0.0189060147413622,0.0021731180623455,0.0734930919740163,0.0734930919740163,0.0004329710949219,0.0037181305568592,7.535103036971544,7.535103036971544,704.3333333333333,81.0,0.4437313788118227
mushroom,plain,0.0,0.9674624994753314,0.9669170775404982,0.9670391038885756,0.9664609883963636,13.444444444444445,22.88888888888889,1.6973359973359972,0.0,1.7007437007437007,0.6851965027519094,0.9743311448699116,0.2287620592607858,1.196884768,1.1624866635555555,0.1780215652222222,1.0,1.0,3.0748004528112816,3.0763154634830423,302.6666666666667,33.333333333333336,106.11111111111111,12.11111111111111,C2,C2,C2,no_discretization,0.0,0.0062279117192715,0.0006922889588004,0.0062165150792886,0.0006908315063668,1.0137937550497031,2.0275875100994063,2.0275875100994063,0.0,0.025950534558267,0.00807429364265,0.0014714560722591,0.009366379527797,0.0706503572927063,0.0736940670199537,0.0094550836503184,0.0,0.0,0.2588603621322499,0.2651964698888022,5.894913061275798,5.894913061275799,37.65449655899161,6.470016314593891,0.4541779607943317
nursery,at_least_M-of-N,0.0,0.7384712542964587,0.6325983131381149,0.9180384087791496,0.9235063252552964,143.66666666666666,773.5555555555555,5.38628569570613,0.0,5.3816871112318285,0.515093588353115,0.9370826268344769,0.0353898972789431,49.29134758313497,59.672808936,1.958646470777777,1.0,1.0,5.078798963572626,5.075703017832648,2695.8888888888887,298.6666666666667,2621.555555555556,290.1111111111111,C2,C2,C2,no_discretization,0.0,0.0791871120011978,0.0098749451813407,0.0085729595228904,0.0020517005463696,7.681145747868608,49.47502175621327,49.47502175621329,0.0,0.0699124194280017,0.0024207691341234,0.004084183999768,0.001414395313672,5.337670019986711,5.500876593978703,0.1013313529828688,0.0,0.0,0.2353248007302613,0.3552064381411001,96.13719941370827,12.379418403139947,265.19007858096387,28.04213100160384,0.1322969577279414
nursery,complex,0.0,0.651191943115411,0.5459152767922784,0.8841735253772292,0.8855452674897119,126.77777777777776,639.7777777777778,2.178118097204277,2.871069924216001,5.044475240085295,0.5102690238498001,0.9048966113297572,0.0635965175237723,68.4724737081111,73.04867295588889,3.4968120293333333,1.0,1.0,8.051849946654473,8.022119341563785,3685.6666666666665,408.22222222222223,3549.8888888888887,392.8888888888889,C2,C2,C2,no_discretization,0.0,0.0623796977491154,0.0037001957836052,0.0113955133317261,0.0033436213991769,7.742379766224622,43.89127982235702,18.012341448141726,29.39009659354283,0.0540199739442035,0.0027621479640803,0.0033036791161371,0.0024310755053483,3.5731200838638806,4.031590930163316,0.158821201597668,0.0,0.0,0.3829235741142974,0.5425264831335984,86.38865666278183,8.227663364798321,462.17703438305017,48.97306515944363,0.1972105617505017
nursery,exact_M-of-N,0.0,0.7384712542964587,0.6325983131381149,0.9180384087791496,0.9235063252552964,143.66666666666666,773.5555555555555,5.38628569570613,0.0,5.3816871112318285,0.515093588353115,0.9370826268344769,0.0353898972789431,49.34347785843743,59.76195966844445,1.9790970551111111,1.0,1.0,5.078798963572626,5.075703017832648,2695.8888888888887,298.6666666666667,2621.555555555556,290.1111111111111,C2,C2,C2,no_discretization,0.0,0.0791871120011978,0.0098749451813407,0.0085729595228904,0.0020517005463696,7.681145747868608,49.47502175621327,49.47502175621329,0.0,0.0699124194280017,0.0024207691341234,0.004084183999768,0.001414395313672,5.358833290182224,5.550753139515368,0.1107074388852639,0.0,0.0,0.2353248007302613,0.3552064381411001,96.13719941370827,12.379418403139947,265.19007858096387,28.04213100160384,0.1322969577279414
nursery,plain,0.0,0.7298881387914871,0.6495451719847608,0.933641975308642,0.9393194634964184,374.1111111111111,1925.111111111111,5.14528243982826,0.0,5.14592785711912,0.4933499793630449,0.971116586197288,0.0062088281253258,68.53634690244445,116.21762691622222,2.0163296954444445,0.997014462976356,0.9939928706873457,2.322530864197531,2.302126200274348,2050.333333333333,233.88888888888889,1982.2222222222224,225.66666666666663,C2,C2,C2,no_discretization,0.0,0.0796826670713876,0.0630037970521112,0.0122245212328354,0.0077687124327778,7.406828681096324,37.16666666666667,37.16666666666667,0.0,0.0256137546813733,0.0024848342153892,0.003969485668592,0.0002106319530577,3.2753420075390727,4.419951062223568,0.0852793350046361,0.0034579121484934,0.0112562140979339,0.0842489719611713,0.1265038655002396,91.8163928718614,20.484411417248754,256.3229300012865,32.31872522238463,0.0234452257086472
sonar,at_least_M-of-N,0.0251057082452431,0.6488776655443322,0.9968144084523396,0.6539682539682539,0.9970322751924754,37.22222222222222,44.55555555555556,0.174945095789829,0.987800816323388,1.203168467064956,0.5746783372422365,1.0,0.0744666256194794,0.100026422076755,0.0503579044444444,0.0070413538888888,0.9912990439666226,0.9399476926152712,2.7477718360071304,2.986507936507937,0.0,9.0,0.0,4.555555555555555,C2,C2,C2,no_discretization,1.224744871391589,0.0579041988668763,0.0030221880607417,0.0590936840285278,0.0028154453270609,3.5276684147527875,6.616477747093069,5.035981643246042,3.278719262151,0.193720379514865,0.014667591270224,0.0,0.0140922671853871,0.0393050276738513,0.013248960036803,0.002248878061615,0.0131433788398583,0.0715047176928864,0.4258519812331687,0.6203466224400589,0.0,2.0615528128088303,0.0,2.185812841434,0.1457005524905708
sonar,complex,0.0,0.6539281705948372,0.9968144084523396,0.6592592592592593,0.9970322751924754,37.66666666666666,44.0,0.100205475653492,1.0602896809257958,1.1727723961992087,0.5740675287993068,1.0,0.0737705644519736,15.189159777777778,29.08969376788889,0.0070478215555555,0.9913702690378476,0.9400189176864964,2.758934779585593,2.981746031746032,0.0,9.0,0.0,4.666666666666667,C2,C2,C2,no_discretization,0.0,0.0608154934499253,0.0030221880607417,0.0624114388931349,0.0028154453270609,3.278719262151,4.55521678957215,3.53946009693255,5.614960175974338,0.1323046601041647,0.01415862530425,0.0,0.0135221330006827,3.098234507275577,6.442253478641367,0.008510602698584,0.0130414458431632,0.0715435876785676,0.4264175944907364,0.6121363282421174,0.0,2.0615528128088303,0.0,2.179449471770337,0.1446010972932974
