dataset,M-of-N count,BAcc (test),BAcc (train),Acc (test),Acc (train),rules,conditions_count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),rules_per_example (train) ,rules_per_example (test) ,voting_conflicts (train) ,voting_conflicts (test) ,negative_voting_conflicts (train) ,negative_voting_conflicts (test) ,induction measure,pruning measure,voting measure,variant,model_type,M-of-N count (std),BAcc (test) (std),BAcc (train) (std),Acc (test) (std),Acc (train) (std),rules (std),conditions_count (std),avg conditions per rule (std),avg rule quality (std),avg rule precision (std),avg rule coverage (std),training time total (s) (std),training time growing (s) (std),training time pruning (s) (std),rules_per_example (train)  (std),rules_per_example (test)  (std),voting_conflicts (train)  (std),voting_conflicts (test)  (std),negative_voting_conflicts (train)  (std),negative_voting_conflicts (test)  (std)
monk-1,0.0,0.9667874396135264,0.9919354838709676,0.965,0.9919354838709676,23.0,63.00000000000001,2.739130434782609,0.528263374073332,0.971273291925466,0.0648667601683029,0.040051196,0.046110655,0.014936556,1.4919354838709675,1.625,9.0,34.0,1.0,9.0,C2,C2,C2,no_discretization,plain,,,,,,,,,,,,,,,,,,,,
monk-2,44.0,0.7011904761904761,0.7433779761904762,0.715,0.7455621301775148,49.0,134.0,2.7346938775510203,0.3524053098721262,0.7936617191217299,0.1736505252988769,1689345040.1329825,0.233221831,0.012087011,8.50887573964497,8.915,115.0,135.0,51.0,53.0,C2,C2,C2,no_discretization,at_least_M-of-N,,,,,,,,,,,,,,,,,,,,
monk-2,0.0,0.8511904761904763,0.9354166666666668,0.885,0.9349112426035504,49.0,216.0,4.408163265306122,0.5107914565163799,0.9578655713432024,0.0685907499094312,0.090237254,0.138622679,0.02770841,3.36094674556213,3.46,39.0,63.0,18.0,20.0,C2,C2,C2,no_discretization,complex,,,,,,,,,,,,,,,,,,,,
monk-2,30.0,0.719047619047619,0.7767113095238095,0.74,0.7869822485207101,38.0,103.0,2.710526315789474,0.3789855962428625,0.8059865617724566,0.1890376829648084,0.3984167575836181,0.153509343,0.009138838,7.183431952662722,6.38,120.0,148.0,45.0,51.0,C2,C2,C2,no_discretization,exact_M-of-N,,,,,,,,,,,,,,,,,,,,
monk-2,0.0,0.7095238095238094,0.9211309523809524,0.74,0.9171597633136096,53.0,178.0,3.358490566037736,0.4405989973828192,0.9078888375813204,0.0624092888243831,0.045292574,0.0615785509999999,0.0190792939999999,3.3076923076923075,4.285,91.0,129.0,51.0,56.0,C2,C2,C2,no_discretization,plain,,,,,,,,,,,,,,,,,,,,
monk-3,3.0,0.9824561403508772,0.9513440860215052,0.9814814814814816,0.9508196721311476,8.0,17.0,2.125,0.5937318157052753,0.9065331475332068,0.2469262295081967,1689345038.4129038,0.064386044,0.001272554,1.9754098360655736,1.953703703703704,17.0,56.0,0.0,8.0,C2,C2,C2,no_discretization,at_least_M-of-N,,,,,,,,,,,,,,,,,,,,
monk-3,0.0,0.9824561403508772,0.9513440860215052,0.9814814814814816,0.9508196721311476,7.0,18.0,2.571428571428572,0.6254059511421634,0.9506912442396314,0.2084309133489461,0.098119629,0.15903919,0.004325231,1.459016393442623,1.4490740740740742,7.0,36.0,0.0,8.0,C2,C2,C2,no_discretization,complex,,,,,,,,,,,,,,,,,,,,
monk-3,3.0,0.9824561403508772,0.9513440860215052,0.9814814814814816,0.9508196721311476,8.0,18.0,2.25,0.5928311257081744,0.9094011350059736,0.2366803278688524,0.2138369083404541,0.084472866,0.005280039,1.89344262295082,1.9074074074074077,13.0,58.0,0.0,8.0,C2,C2,C2,no_discretization,exact_M-of-N,,,,,,,,,,,,,,,,,,,,
monk-3,0.0,0.912796697626419,0.9349462365591398,0.9120370370370372,0.9344262295081968,17.0,40.0,2.3529411764705883,0.497371205983549,0.916152096105352,0.1190935390549662,0.047377348,0.057105454,0.010849562,2.0245901639344264,1.9236111111111112,24.0,110.0,13.0,59.0,C2,C2,C2,no_discretization,plain,,,,,,,,,,,,,,,,,,,,
mushroom,7.777777777777778,0.9781348061962228,0.9770506641800938,0.9786649754839092,0.9776001189951108,9.88888888888889,31.55555555555556,3.198148148148148,0.8481294657336517,0.9822698041393644,0.3877265048534465,1689677993.552613,1.2747829838888889,0.1241560463333333,3.845621383892322,3.8366855712892103,410.55555555555554,43.66666666666666,241.33333333333331,26.22222222222222,C2,C2,C2,no_discretization,at_least_M-of-N,0.9718253158075502,0.0074029551683022,0.0085762550832443,0.0074076393616413,0.0087071655699759,0.9279607271383372,4.362084109434134,0.3932101188052823,0.0112742499104146,0.0062106164937323,0.0183417796919824,170.9092489608701,0.541510778920808,0.0507716845266797,0.5426101598203239,0.5117683862014005,118.67614662508122,12.114041439585716,131.39634698118513,11.966388111892597
mushroom,0.0,0.9807697020538856,0.9810573460256946,0.980851832327847,0.9811561587851444,12.444444444444445,37.0,2.9679487179487176,0.7674180558114804,0.9979127672161822,0.2680016186172052,0.5658534804444444,0.6720926797777778,0.0462455773333332,3.337161391284371,3.327066127804135,72.22222222222223,8.222222222222221,17.22222222222222,2.0,C2,C2,C2,no_discretization,complex,0.0,0.0052751786295806,0.0009370306317942,0.0052335793217622,0.000969070735057,0.7264831572567788,4.898979485566356,0.3047738191968761,0.0076444102211641,0.0003264725251451,0.0080500042439815,0.1203506278863318,0.1460832749138695,0.0053164567580039,0.2552175357092776,0.2259438448918857,5.995368582868315,2.7284509239574835,18.552478121384336,3.1622776601683795
mushroom,9.22222222222222,0.978571045387184,0.9769068022405708,0.9785274658986326,0.976764113243492,9.77777777777778,33.22222222222222,3.4062850729517398,0.8536363571722303,0.9783507457384836,0.4000493297274,5.299993011686537,1.358063107888889,0.1420933681111111,3.913354702037832,3.9146092405094826,329.1111111111111,36.0,223.55555555555557,26.0,C2,C2,C2,no_discretization,exact_M-of-N,1.3944333775567923,0.0096520108478597,0.0117894783292748,0.0098908448168591,0.0121945463073654,0.8333333333333333,3.270236145058097,0.2869228225424911,0.0097780186001613,0.0057887298760313,0.0152179522001324,2.9205388761209465,0.3950918509864417,0.0378133368826485,0.3838855119012936,0.3910256373146986,50.7652549595795,6.689544080129826,95.33770386252114,11.247221879201993
mushroom,0.0,0.9674624994753314,0.9669170775404982,0.9670391038885756,0.966460988396364,13.444444444444445,22.88888888888889,1.7007437007437007,0.6851965027519094,0.9743311448699116,0.2287620592607858,1.2062737419999998,1.1681573701111112,0.1829283533333333,3.0748004528112816,3.0763154634830423,302.6666666666667,33.333333333333336,106.11111111111111,12.11111111111111,C2,C2,C2,no_discretization,plain,0.0,0.0062279117192715,0.0006922889588004,0.0062165150792886,0.0006908315063668,1.0137937550497031,2.0275875100994063,0.025950534558267,0.00807429364265,0.0014714560722591,0.009366379527797,0.0650185426409823,0.0616193194539623,0.0129673239120534,0.2588603621322499,0.2651964698888022,5.894913061275798,5.894913061275799,37.65449655899161,6.470016314593891
nursery,141.88888888888889,0.6741191082046912,0.5703993928087469,0.8960905349794239,0.8987768632830362,221.22222222222223,1130.6666666666667,5.10616339294241,0.4651949943563578,0.8618591543595767,0.0382353052422086,1689679889.942718,97.85011487088887,4.499155855333333,8.412056089010822,8.404492455418383,3855.8888888888887,423.44444444444446,3757.444444444444,410.77777777777777,C2,C2,C2,no_discretization,at_least_M-of-N,34.61735274556839,0.0599073838028878,0.0140658542792604,0.017510502651096,0.0203592248032428,26.626010674609976,155.10238553935912,0.2436018399998906,0.0145651994037952,0.0330394358550511,0.0063971805429321,966.780592138724,12.940396685430397,0.8771402408212625,1.3997973685408966,1.4498582949331784,866.374982967024,88.3036113518455,1041.844411501918,111.0504139769161
nursery,0.0,0.6586074088081882,0.5573334026064904,0.8839163237311385,0.8873552049992379,174.88888888888889,922.5555555555557,5.27459504684392,0.509944073853223,0.9428575747950606,0.038128367335465,80.80810257511112,89.16586161844444,3.631558023444444,6.660379515317787,6.654578189300411,3128.6666666666665,350.3333333333333,2979.0,334.0,C2,C2,C2,no_discretization,complex,0.0,0.0684656592133237,0.0109799078893506,0.0120102428560808,0.0091355319363996,7.372998786864888,42.99741594302822,0.066207687825265,0.0015776963922156,0.0036957147253461,0.0021017700335699,2.920885811163117,3.40744388702076,0.2075806479773249,0.3084264579622734,0.4124163432487944,93.32336256265094,13.683932183404009,493.1526132953165,51.35416244083823
nursery,112.88888888888889,0.6821169111073001,0.5754792024557527,0.9093792866941014,0.9140946502057612,215.22222222222223,1151.111111111111,5.3439131625884,0.5004352197773598,0.9396469740998996,0.0336676801883801,98.5434991253747,103.64809335377775,3.899040875888888,7.19680688919372,7.186642661179699,2664.0,297.55555555555554,2587.222222222222,288.22222222222223,C2,C2,C2,no_discretization,exact_M-of-N,23.97626140813265,0.0696278263337709,0.0151655866061124,0.008444678579929,0.0073848182054965,14.881009523699811,102.64434281104396,0.2005703308124567,0.0063575455545612,0.0161600913653102,0.0066795491726292,9.984920567001945,7.653572440082491,0.6826627198792896,1.2064744227745394,1.2358328928875064,278.21709149511287,33.29831493901422,400.4296997532082,47.77493531596296
nursery,0.0,0.7298881387914871,0.6495451719847608,0.933641975308642,0.9393194634964184,374.1111111111111,1925.111111111111,5.14592785711912,0.4933499793630449,0.971116586197288,0.0062088281253258,78.77447395188888,133.7583545327778,2.5641960323333333,2.322530864197531,2.302126200274349,2050.333333333333,233.88888888888889,1982.2222222222224,225.66666666666663,C2,C2,C2,no_discretization,plain,0.0,0.0796826670713876,0.0630037970521112,0.0122245212328354,0.0077687124327778,7.406828681096324,37.16666666666667,0.0256137546813733,0.0024848342153892,0.003969485668592,0.0002106319530577,3.959530924828963,4.910363088213606,0.1102957598199895,0.0842489719611713,0.1265038655002396,91.8163928718614,20.484411417248754,256.3229300012865,32.31872522238462
sonar,4.111111111111111,0.6631313131313131,0.9693138279345176,0.665079365079365,0.96912807676262,32.0,57.0,1.7848353816774614,0.5708145899847117,0.9928108312831676,0.0870616177020738,1689924885.6264102,0.0528880995555555,0.0055761518888888,2.718458047306608,2.628306878306878,17.11111111111111,8.333333333333334,12.22222222222222,5.222222222222222,C2,C2,C2,no_discretization,at_least_M-of-N,3.48010216963685,0.090040038028188,0.0457103851871646,0.0914112086688212,0.0469770208368537,4.21307488658818,12.649110640673518,0.3162137265213555,0.0138791121329596,0.0066007016463618,0.0222835488470207,31.82425851506814,0.0077155584220482,0.0026386293937702,0.4112225124971962,0.5123813457640944,14.477952586989332,2.449489742783178,11.551815634108973,2.048034287907418
sonar,0.0,0.6526374859708193,0.9980915476605132,0.6537037037037037,0.9982174688057042,13.666666666666666,17.22222222222222,1.2592814592814594,0.6436860470598715,1.0,0.1434108930980019,10.661671170444444,19.95631714411111,0.0018324454444444,1.9513975803087196,2.062433862433862,0.0,7.444444444444445,0.0,3.555555555555556,C2,C2,C2,no_discretization,complex,0.0,0.1143071609269997,0.0028627405886473,0.1158322389655585,0.0026737967914438,1.224744871391589,2.7284509239574835,0.1526774758696169,0.0159569237851991,0.0,0.0155768728598026,2.1164906294447534,3.969388424018244,0.0002959289215555,0.2046218682018007,0.4623491017206911,0.0,3.320809807528545,0.0,2.96273147243853
sonar,3.888888888888889,0.6138888888888888,0.9806536630674562,0.6166666666666667,0.980401638411651,32.888888888888886,58.11111111111112,1.7808087251688347,0.5709129768073498,0.9940615424107366,0.0843360131552572,0.1109854910108777,0.0544875614444444,0.0039753778888888,2.741106307126332,2.6489417989417987,17.333333333333332,8.333333333333334,12.0,4.444444444444445,C2,C2,C2,no_discretization,exact_M-of-N,3.333333333333333,0.0956695843540275,0.0209973622550685,0.0968319019412512,0.0222119545460681,3.655285366576885,8.781293248212995,0.3009726400028206,0.0135404223560088,0.0040236531828652,0.0147831789141432,0.0520760083518638,0.0162981682086602,0.0011644848994559,0.3589353069405174,0.4604159719438091,11.067971810589327,2.7386127875258306,11.726039399558577,3.0046260628866577
sonar,0.0,0.7247194163860831,0.9980842911877394,0.7283068783068783,0.9982174688057042,43.77777777777778,87.88888888888889,2.012734468561061,0.6113110601911792,1.0,0.1103154157264719,0.2597440987777777,0.4409368027777777,0.0058538097777777,4.806664896777537,4.578571428571428,0.0,8.555555555555555,0.0,4.444444444444445,C2,C2,C2,no_discretization,plain,0.0,0.0708517239270492,0.0028735632183907,0.0695022435204172,0.0026737967914438,2.862594006219612,7.49073501808141,0.1867386516843077,0.016565456859268,0.0,0.0164557555450857,0.0379813604163749,0.0688283146917928,0.0013235691628673,0.6229378768338323,0.9062362673914574,0.0,2.6977356760397746,0.0,2.068278940998476
soybean,8.0,0.9003248862897986,0.9771864672029302,0.913967036089798,0.9642093988800908,60.0,217.0,3.616425432180783,0.7470209077189793,0.9664916321346844,0.0472057767747824,1689833934.5615425,3.658272231111111,0.1604995255555555,2.8326159559098305,2.832599223264185,72.66666666666667,11.555555555555555,72.66666666666667,11.444444444444445,C2,C2,C2,no_discretization,at_least_M-of-N,1.118033988749895,0.0804600082655622,0.0050821461318593,0.0407565162132632,0.0067483065426701,2.1213203435596424,10.452272480183437,0.1102247320939045,0.0066702379022844,0.0064241159310642,0.0021575867756065,211.68539816690264,0.8675734751117087,0.0509833007711248,0.1658039039551387,0.2771784834967327,24.8746859276655,3.0867098629086893,24.8746859276655,3.1666666666666665
soybean,0.0,0.9157822539888816,0.9708888055331882,0.8927725679643839,0.955531132944337,58.77777777777778,209.55555555555557,3.562915996510222,0.7056387285379383,0.9047613059470968,0.0573755392609549,1.024446542666667,2.523292728222222,0.2077933377777777,3.371824251358692,3.376906318082789,231.44444444444449,28.22222222222222,231.44444444444449,28.22222222222222,C2,C2,C2,no_discretization,complex,0.0,0.0272120076928735,0.0030994506758012,0.0356475631588133,0.0059835153773155,2.223610677354389,14.612589701273958,0.1644508828473838,0.0094408814330924,0.0118328727134064,0.0031768208597666,0.1656832093333542,0.3580851196748201,0.0624295935642499,0.2163116887276757,0.2431988651542714,28.34215548926683,4.116363011742823,28.34215548926683,4.116363011742823
soybean,19.88888888888889,0.9146487618222512,0.9795708759501028,0.902529127593066,0.9636641567284294,60.44444444444444,218.11111111111111,3.604571196945871,0.7458205591510019,0.960955877081125,0.0484998014212493,24.97892737388611,2.6032629456666667,0.1486280154444444,2.930325232676866,2.9733352278109315,84.66666666666667,13.555555555555555,84.66666666666667,13.444444444444445,C2,C2,C2,no_discretization,exact_M-of-N,5.797509043642029,0.0652769151164013,0.003649840847737,0.0444356790471739,0.0043219623967686,2.9627314724385294,17.039985654662715,0.1416852830203199,0.007252525509612,0.0066547862930096,0.0033424544178349,4.180029947811961,0.7800605870572909,0.0317713731111102,0.2338515660803189,0.2835230481037075,27.37699764400764,4.612784167699349,27.37699764400764,4.530759073022729
soybean,0.0,0.950178687459389,0.9771383064325668,0.9236762337785356,0.9591474448946444,55.55555555555556,182.88888888888889,3.290593236621042,0.7246494563696775,0.9586517054587044,0.0436864775903001,0.0732480843333333,0.3474267116666666,0.0212753435555555,2.42481454999132,2.41117268163304,86.44444444444444,12.444444444444445,86.44444444444444,12.444444444444445,C2,C2,C2,no_discretization,plain,0.0,0.0310915203318894,0.0038254674338328,0.0337984543998044,0.006267700525332,2.351122663277647,10.30102476024163,0.0653523768887188,0.0072524877345664,0.0070713776415553,0.0031589184906356,0.0090297838733864,0.0491928120477871,0.0034901888427352,0.1725521539317389,0.164427356998999,25.41707649942805,3.2058973436118907,25.41707649942805,3.2058973436118907
tic-tac-toe,2.888888888888889,0.9584520242331752,0.9897052865146112,0.9675560428849904,0.9921375968349646,55.77777777777778,198.88888888888889,3.556545604512632,0.5866080867772769,0.9945626187283294,0.1005216924287585,1689441487.1861916,0.3236148648888888,0.0258988378888888,5.612458802291927,5.182370857699805,21.0,5.555555555555555,4.777777777777778,2.4444444444444446,C2,C2,C2,no_discretization,at_least_M-of-N,3.257470047615344,0.0316307226542783,0.0067270174477729,0.021118734487137,0.0050497667152529,5.4721517197940015,25.047177707500524,0.1522665227469213,0.0103889659836879,0.0055660550838518,0.0089181534127674,41.15035829216973,0.0759668849207817,0.0039050901178159,0.7566541857416448,0.5453715752816497,17.18284027743958,2.5055493963954847,4.024232155883212,1.130388330520878
tic-tac-toe,0.0,0.9402850528720232,0.9880985337652975,0.9571393762183236,0.9917513473177764,59.11111111111112,205.0,3.459060884358757,0.5704606606533026,0.9991873830025696,0.0789015452805506,0.1437953218888888,0.1925305425555555,0.0401376827777777,4.667698158996791,4.3198830409356725,3.6666666666666665,5.222222222222222,0.1111111111111111,0.8888888888888888,C2,C2,C2,no_discretization,complex,0.0,0.037658885709736,0.0051270132115464,0.0262542365641482,0.0035497793020764,5.600099205470481,25.743931323712,0.1228609149884445,0.0053135042592493,0.0004868488116703,0.0072869094062258,0.0264444899011843,0.0231698718136274,0.006786856148875,0.6404218688766866,0.4767000847429106,3.1622776601683795,2.10818510677892,0.3333333333333333,1.0540925533894598
tic-tac-toe,2.888888888888889,0.9502870334622392,0.9860425094867028,0.964108187134503,0.9902038100990656,56.66666666666666,203.0,3.575601959925705,0.5866764908410327,0.9957822466480976,0.1027295315631737,6.544815805223253,0.3284947255555555,0.0266217744444443,5.833151858792196,5.4241959064327485,25.33333333333333,7.222222222222222,11.555555555555555,2.888888888888889,C2,C2,C2,no_discretization,exact_M-of-N,2.934469476943168,0.0388383615339084,0.0109318843845431,0.0260861231799742,0.0078706919070376,4.743416490252569,22.175436861536685,0.1487883114000317,0.0099576134649174,0.0050671025253824,0.0100848484375744,3.176718360899282,0.0624620879552647,0.0031093721783125,0.8411095329519266,0.5114867997054191,31.24099870362662,5.494947173944846,9.5277372853043,1.536590742882148
tic-tac-toe,0.0,0.9744785282419692,0.9944976988717508,0.979142300194932,0.996004423497951,59.333333333333336,223.22222222222223,3.757172574030077,0.5172031082544839,0.986833702681002,0.0306614940095756,0.0596693282222222,0.0736694968888888,0.0286900894444444,1.8181696791440496,1.8571028265107208,44.11111111111112,10.22222222222222,20.55555555555556,4.555555555555555,C2,C2,C2,no_discretization,plain,0.0,0.018149421567558,0.003256540731068,0.0127579684978122,0.0027277270959466,8.54400374531753,34.759091536523854,0.0776118806830589,0.00604642841615,0.0062101014591213,0.0030161871875347,0.0056396061655882,0.0066021717521154,0.0035758314419843,0.3115498611862387,0.4130094859370051,48.70688977045353,4.116363011742823,35.29557731186413,3.126943839882286
titanic,6.111111111111111,0.7048434967248182,0.7106026570809395,0.778413090177796,0.7832064545845464,11.22222222222222,16.0,1.425019425019425,0.3214492118987018,0.6937966213695401,0.5046660574714971,1689441386.671924,0.2525654966666666,0.0700188524444444,5.653856218814994,5.662313177019059,1746.2222222222222,193.77777777777777,1544.4444444444443,171.77777777777777,C2,C2,C2,no_discretization,at_least_M-of-N,0.3333333333333333,0.0269809507328078,0.0035596867712478,0.0249676111940899,0.0028569794412637,0.6666666666666667,1.2247448713915896,0.0460925872570751,0.0059681775297551,0.0053933658810877,0.016252956644259,4.275592024735488,0.0399888739705066,0.0027207923541977,0.1293792461413143,0.1319628907932533,4.055175020198813,4.055175020198813,5.246692079565731,3.032234233110042
titanic,0.0,0.7059441223528095,0.7119762063192394,0.7511495040906806,0.7560580565880919,16.22222222222222,30.0,1.847514005602241,0.3289070540368513,0.73448188691322,0.3686751358762919,0.3319252932222222,0.5197309304444444,0.0991749423333333,5.981446525380566,5.982211252799489,1747.7777777777778,193.77777777777777,1385.7777777777778,154.22222222222223,C2,C2,C2,no_discretization,complex,0.0,0.0222971359319618,0.0024814797168184,0.0215722637512941,0.0023985038648119,0.97182531580755,2.39791576165636,0.0511372329606641,0.0035800042675292,0.0031912439916027,0.0065069895168197,0.0231611582396848,0.0372338418873803,0.0121968728655196,0.3779185350634262,0.4154601389455394,9.297550453987569,4.085883557377088,3.80058475033046,3.80058475033046
titanic,4.222222222222222,0.7048434967248182,0.7106026570809395,0.778413090177796,0.7832064545845464,13.666666666666666,21.0,1.536060236060236,0.3061297217706948,0.7134058578990445,0.4431777790266769,0.359952900144789,0.3455465925555555,0.092615557111111,6.048758038628474,6.050859271447507,1909.7777777777776,211.88888888888889,1544.4444444444443,171.77777777777777,C2,C2,C2,no_discretization,exact_M-of-N,0.6666666666666667,0.0269809507328078,0.0035596867712478,0.0249676111940899,0.0028569794412637,0.8660254037844387,1.5,0.030969234369104,0.0063017104342836,0.0019455295601056,0.0209383966594305,0.0432159870056569,0.0376560614674587,0.0058478041765415,0.3446918578950934,0.3451812498667032,41.93381027815675,6.132789830991366,5.246692079565731,3.032234233110042
titanic,0.0,0.7048434967248182,0.7115575181920506,0.778413090177796,0.7838234269329676,14.444444444444445,23.0,1.5921855921855923,0.3369825614313039,0.7788953035814374,0.2331576414312406,0.1226896745555555,0.1552623158888889,0.0674431402222222,3.367967152596128,3.3623680241327296,560.7777777777778,61.77777777777778,351.55555555555554,39.44444444444444,C2,C2,C2,no_discretization,plain,0.0,0.0269809507328078,0.0030018702208948,0.0249676111940899,0.0027769912124666,0.7264831572567788,1.224744871391589,0.0163404454382384,0.0062245434974424,0.0034325025996373,0.0021156382672999,0.0086455619507006,0.0070676476483042,0.0081380556530345,0.1733881648966436,0.1853758055508526,8.6136197062817,6.572248051043451,6.105553028004735,6.105553028004734
vote,2.333333333333333,0.958368247583934,0.9620538148905036,0.9592435987784824,0.961109806241337,9.555555555555555,18.666666666666668,1.936728395061728,0.8129810971487001,0.9591902612264174,0.4203597783718962,1689441342.6880789,0.0574119026666666,0.0029424874444444,4.004929508035098,4.051914493774959,36.22222222222222,5.111111111111111,6.777777777777778,0.6666666666666666,C2,C2,C2,no_discretization,at_least_M-of-N,2.2360679774997894,0.0204850046042042,0.0065584607241448,0.0188920117923715,0.0065038806906291,1.130388330520878,4.716990566028302,0.303031805318012,0.0162904719710452,0.0078865155190808,0.0181159949462739,2.4178413330137847,0.0072816734260674,0.0008530691974607,0.3736113870397775,0.498444205904429,8.36327952686292,2.0275875100994063,4.521553322083512,1.118033988749895
vote,0.0,0.9575209951026944,0.9685937883582274,0.95671834625323,0.967634880038972,6.333333333333333,13.666666666666666,2.1587301587301586,0.8365849762083264,0.9588586462990064,0.4347197816324597,0.1938888977777778,0.2120272612222222,0.0063244338888888,2.7564895523426767,2.7619802677942213,23.88888888888889,3.555555555555556,5.333333333333333,1.0,C2,C2,C2,no_discretization,complex,0.0,0.0301248344431976,0.0062159901304499,0.028992117660812,0.0057516890502578,0.5,1.4142135623730951,0.1614840472172682,0.0185846868929992,0.0073612131337486,0.0140114324678954,0.0828017573058933,0.0905521061242417,0.0068762456473083,0.2767701913104804,0.3511045699668697,10.421665467242322,1.5898986690282426,2.598076211353316,1.5811388300841898
vote,1.0,0.961636221440143,0.96573299075511,0.9617688513037348,0.9639507977103884,9.333333333333334,19.0,2.026206509539843,0.813424345010001,0.9619238826095946,0.4126696718798777,0.1797059112124972,0.0605566265555555,0.0030963214444444,3.848399504729428,3.85635424007517,33.44444444444444,4.666666666666667,5.333333333333333,0.5555555555555556,C2,C2,C2,no_discretization,exact_M-of-N,1.0,0.0246090459499803,0.0050958585459172,0.0227318816311077,0.0051827472299096,0.8660254037844387,3.427827300200522,0.2215356767973263,0.0170893094659692,0.0071737315061605,0.0079866178098738,0.0600144612225229,0.0095620126665472,0.0021896166093179,0.3240411099878503,0.4424076957352,7.434902674398487,1.9364916731037085,2.9154759474226504,0.881917103688197
vote,0.0,0.9342366813772044,0.938862362705836,0.938747944561898,0.9443683270409612,9.0,14.333333333333334,1.5777256693923358,0.7902377777689655,0.942562570600306,0.4578934084247078,0.0460990216666666,0.0655661404444444,0.0031527908888888,4.105864809691993,4.0287761334272965,60.11111111111112,6.444444444444445,34.0,3.111111111111111,C2,C2,C2,no_discretization,plain,0.0,0.0411058279152768,0.0098266017067158,0.0343505490093965,0.0083403636662798,1.224744871391589,3.122498999199199,0.1376343935846814,0.0232370110611587,0.0162202667422164,0.0201497657723457,0.0142396943415106,0.013816975621017,0.0013448578845999,0.4595996231950836,0.4696152825542176,29.049287617962527,2.8771127502720115,29.15047169429682,2.666666666666667
wine,0.8888888888888888,0.954673721340388,0.9907653949174352,0.9506172839506172,0.9909808488612836,11.22222222222222,21.77777777777778,1.9381075714409048,0.887560134165348,0.9992248523393304,0.267164140375191,1689345242.0521526,0.0311768605555555,0.0017693424444444,2.9976578674948247,2.9843863471314456,0.4444444444444444,1.7777777777777777,0.1111111111111111,1.1111111111111112,C2,C2,C2,no_discretization,at_least_M-of-N,1.615893285805443,0.0518923284408669,0.0040622330821761,0.0585606974105255,0.0045331659573515,1.2018504251546631,2.905932629027116,0.1201201304233059,0.0096214114739594,0.0018197731480759,0.0118915301188479,2.776430781841237,0.0054412539414894,0.0013267356747294,0.3388169413671457,0.3362710869005916,1.0137937550497031,1.2018504251546631,0.3333333333333333,1.0540925533894598
wine,0.0,0.9414462081128748,0.9915200712699614,0.9437182280319536,0.9923697377501726,10.555555555555555,20.55555555555556,1.945230078563412,0.8968172800631985,1.0,0.2719358221622714,0.2761029898888889,0.6660537316666666,0.0016661185555555,2.870496894409938,2.8703703703703707,0.0,2.4444444444444446,0.0,1.4444444444444444,C2,C2,C2,no_discretization,complex,0.0,0.0621558017516146,0.0031763410067506,0.0564087166770147,0.0027389417694595,1.130388330520878,2.603416558635552,0.080850727032425,0.0085980670390689,0.0,0.0051323572152667,0.0546184632346896,0.1288543639644405,0.000160645196689,0.310254724648588,0.3093202423794457,0.0,1.4240006242195884,0.0,1.130388330520878
wine,2.111111111111111,0.9537918871252205,0.9918026940089796,0.9506172839506172,0.9923697377501726,11.22222222222222,20.77777777777778,1.8472718639385304,0.8849508422377478,0.9996438746438748,0.263996938548569,0.2020605405171711,0.0290484247777777,0.0011252109999999,2.9629399585921323,2.916485112563544,0.2222222222222222,1.6666666666666667,0.0,1.1111111111111112,C2,C2,C2,no_discretization,exact_M-of-N,1.3642254619787415,0.0537896463522648,0.0033572239821387,0.0585606974105255,0.0027389417694595,1.301708279317776,3.073181485764296,0.1119949335381275,0.0103197464467029,0.000706664345904,0.0071088280933138,0.0159693248219951,0.0059034725350222,0.000498191045208,0.3561863774383942,0.3460933634039415,0.4409585518440984,1.414213562373095,0.0,0.927960727138337
wine,0.0,0.9559082892416229,0.9943153193482286,0.9506172839506172,0.9951432022084196,14.0,27.444444444444443,1.9610093610093609,0.8893719010325457,1.0,0.2671599603237802,0.0349946099999999,0.0827497306666666,0.0046751735555555,3.739751552795031,3.7080610021786495,0.0,1.2222222222222223,0.0,0.7777777777777778,C2,C2,C2,no_discretization,plain,0.0,0.0532561432253899,0.0059271623517172,0.0585606974105255,0.0052070552551423,1.0,2.242270674512285,0.1044691777102929,0.0054966558488005,0.0,0.0035223323517657,0.001535410392626,0.0056768596406386,0.0009241161790167,0.2621029743438622,0.4336811861056738,0.0,0.8333333333333334,0.0,0.6666666666666667
zoo,0.0,0.9166666666666666,0.9919375157470396,0.9444444444444444,0.9951024284357618,9.555555555555555,14.444444444444445,1.5083333333333335,0.8967900153728969,0.9862654320987656,0.1139857399116658,1689345045.4117858,0.1269707207777778,0.002355954111111,1.0855786189119525,1.088888888888889,1.4444444444444444,0.3333333333333333,1.4444444444444444,0.3333333333333333,C2,C2,C2,no_discretization,at_least_M-of-N,0.0,0.1317615691736824,0.0096944484795015,0.0881917103688196,0.0058079257552907,0.7264831572567788,1.5898986690282428,0.0717398420563609,0.0133798201560536,0.0080585279620698,0.0060654192358923,2.066561282407382,0.0165178498685635,0.0016372912089479,0.0406745748576481,0.1900292375165229,0.8819171036881968,0.7071067811865476,0.8819171036881968,0.7071067811865476
