Unnamed: 0,dataset,M-of-N count,RMSE (test),MAE (test),MAPE (test),rRMSE (test),rMAE (test),rMAPE (test),maxError (test),R2 (test),RMSE (train),MAE (train),MAPE (train),rRMSE (train),rMAE (train),rMAPE (train),maxError (train),R2 (train),rules,plain conditions count,complex conditions count,conditions_count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),pvalue significance fdr,pvalue significance fwer,induction measure,pruning measure,voting measure,variant,model_type,M-of-N count (std),RMSE (test) (std),MAE (test) (std),MAPE (test) (std),rRMSE (test) (std),rMAE (test) (std),rMAPE (test) (std),maxError (test) (std),R2 (test) (std),RMSE (train) (std),MAE (train) (std),MAPE (train) (std),rRMSE (train) (std),rMAE (train) (std),rMAPE (train) (std),maxError (train) (std),R2 (train) (std),rules (std),plain conditions count (std),complex conditions count (std),conditions_count (std),avg conditions per rule (std),avg rule quality (std),avg rule precision (std),avg rule coverage (std),training time total (s) (std),training time growing (s) (std),training time pruning (s) (std),pvalue significance fdr (std),pvalue significance fwer (std),p / P,avg rule support
0,diabetes,0.0,0.4152512979946147,0.3710786082747792,476887582731409.44,0.7688680737641083,0.6866239827195485,4768875827314.095,0.6001458790621883,-0.2061515350978775,0.1277791539828962,0.0835394780979678,38297759346291.086,0.262745558006592,0.1716357208324742,382977593462.9108,0.4057642846910633,0.597552695042143,11.77777777777778,0.6957842157842158,2.016058941058941,32.55555555555556,2.759190809190809,0.5571656646004888,0.8341936821949407,0.1356895928083512,0.2221007347106933,0.0936539535555555,0.0315168906666666,0.4977318977318977,0.4477318977318977,C2,C2,C2,no_discretization,at_least_M-of-N,0.0,0.0937609624132354,0.1005503113907116,218536304671934.25,0.2718239780926435,0.2673085832441365,2185363046719.342,0.1103844637172451,0.4285488679361392,0.0226069446746256,0.0160027165069713,11969119772119.371,0.0563798326328695,0.0387591386908409,119691197721.19373,0.0993963696514918,0.1329466935936242,1.3017082793177757,3.9193253387682825,5.101742621671322,6.002314368456369,0.3447801845022036,0.0296648996515556,0.0281344098882333,0.0139650054125362,0.1438410739493167,0.0179309558369987,0.0111428485016172,0.0782775210207811,0.1188953223675609,49.64769267926973,0.1419008533077358
0,diabetes,0.0,0.404942458734374,0.3681107328958251,453664114527608.9,0.7484520630596426,0.6787348824366,4536641145276.09,0.5723068160889038,-0.1323792340621107,0.1409624951343694,0.0915297400727842,38497632715425.13,0.2878002424829397,0.1869871982698885,384976327154.2512,0.4572530864197531,0.5210436376992652,13.444444444444445,0.2732234432234431,1.4186813186813183,28.33333333333333,2.107102157102157,0.5897505741510526,0.856541469777931,0.1692781702228395,0.4555582924444444,0.4408479408888889,0.0045544955555555,0.6587505087505088,0.4805453805453805,C2,C2,C2,no_discretization,complex,0.0,0.0741178086535296,0.0851330256210737,197669248309851.3,0.2220036238174501,0.2233434645546919,1976692483098.5127,0.0690394917829483,0.3060110628008241,0.015706131571385,0.0099458333942619,10362247152172.582,0.0301006266330335,0.0203488265296414,103622471521.72585,0.0551275954787141,0.0935729206058628,1.2360330811826103,3.6094013046179527,1.810463415200036,3.872983346207417,0.221403248175864,0.0504056163528678,0.0380663560507887,0.0328893299599396,0.0681390338033542,0.0662887975984085,0.0018218150502944,0.1261711953622296,0.180779292100104,33.677286037415044,0.1709400967902992
0,diabetes,0.0,0.4152512979946147,0.3710786082747792,476887582731409.44,0.7688680737641083,0.6866239827195485,4768875827314.095,0.6001458790621883,-0.2061515350978775,0.1277791539828962,0.0835394780979678,38297759346291.086,0.262745558006592,0.1716357208324742,382977593462.9108,0.4057642846910633,0.597552695042143,11.77777777777778,0.6957842157842158,2.016058941058941,32.55555555555556,2.759190809190809,0.5571656646004888,0.8341936821949407,0.1356895928083512,0.1696166462368434,0.090445237111111,0.031784881111111,0.4977318977318977,0.4477318977318977,C2,C2,C2,no_discretization,exact_M-of-N,0.0,0.0937609624132354,0.1005503113907116,218536304671934.25,0.2718239780926435,0.2673085832441365,2185363046719.342,0.1103844637172451,0.4285488679361392,0.0226069446746256,0.0160027165069713,11969119772119.371,0.0563798326328695,0.0387591386908409,119691197721.19373,0.0993963696514918,0.1329466935936242,1.3017082793177757,3.9193253387682825,5.101742621671322,6.002314368456369,0.3447801845022036,0.0296648996515556,0.0281344098882333,0.0139650054125362,0.0457285311732889,0.0217943256006609,0.0106654787218932,0.0782775210207811,0.1188953223675609,35.30376795673961,0.1419008533077358
0,diabetes,0.0,0.4047311269233887,0.3709935836620908,476346057173166.4,0.7447593483083838,0.6837048847498665,4763460571731.664,0.5385223776731551,-0.1289779359504809,0.1579877365627084,0.1110109464678106,38231966067535.73,0.3238397483073513,0.2277069179864953,382319660675.3574,0.476929012345679,0.3927185965834188,11.333333333333334,1.4978860028860028,0.0,24.33333333333333,2.1317562067562066,0.335396760926069,0.6771106616848234,0.1608179536429649,0.3191125175555556,0.2749842476666666,0.0415490597777777,0.0612535612535612,0.0356125356125356,C2,C2,C2,no_discretization,plain,0.0,0.0628169656993814,0.0710909990406015,175935665474022.94,0.1834133161904413,0.1947525402003483,1759356654740.2295,0.0906072367347862,0.2405437711170655,0.013187161153226,0.0138359841974104,11772693250198.19,0.0375312797174532,0.0339270168228413,117726932501.98187,0.0728453501919073,0.1303397856048787,2.6457513110645907,2.7838821814150108,1.8027756377319943,6.5,0.0905592671322303,0.0390121163376512,0.0326646583261593,0.0376874789008382,0.1124775227031745,0.0938409808375534,0.0218833058252494,0.0941626689595328,0.0593694187583324,46.19295010644753,0.1584890720315821
0,echomonths,0.3455218882750643,0.3267289554167796,0.2464495459412181,53124295730167.55,0.6612436060131368,0.4975388883495595,531242957301.6755,0.7146865351914016,0.0336919698211864,0.1972762885416612,0.1331309935282174,30757668380494.42,0.5089617728677972,0.3434784768383442,307576683804.9442,0.7828904875079487,0.4946477003159312,19.77777777777778,1.5729939769849026,1.781789495289949,74.66666666666667,3.656423945584563,0.5036726829607034,0.8312482498511579,0.1351267357043955,1.3595558007558186,0.7457176963333333,0.2067840902222222,0.5619038552024033,0.3902998045511657,C2,C2,C2,no_discretization,at_least_M-of-N,3.4075080500434787,0.03224360620851,0.0256375936950061,63856669132068.51,0.1043315252854408,0.0714351812498719,638566691320.685,0.1066386001779111,0.293160664383206,0.0238948502429293,0.0140177463838178,22598756993543.152,0.0655801216064669,0.0393613333333292,225987569935.4315,0.1389960036198342,0.1204681757834833,6.924192692613663,23.828088000882023,8.447550598316125,33.55964838909967,0.6851391208576778,0.0192616804006081,0.0314109288394657,0.0301126166093525,1.2193078076687542,0.5859239138270979,0.2114158756306911,0.0865505429271362,0.1501301320426778,45.31329125242668,0.1325216730415669
0,echomonths,0.0,0.3665348446476087,0.2837550834562584,82762418447901.89,0.7390398778313946,0.5678212299490989,827624184479.019,0.7934307855619088,-0.2013913193560605,0.2015301232366707,0.1346490349787728,37394072249364.76,0.520086084561122,0.347634651546733,373940722493.6476,0.7812975150607065,0.4696811486300856,20.11111111111111,0.6651372664826233,1.851938642977976,53.888888888888886,2.597774953877785,0.5198769684673232,0.8496988150705064,0.0766319043080988,6.205893335333333,6.102510996444445,0.0910903721111111,0.6602601452294253,0.4479456449236265,C2,C2,C2,no_discretization,complex,0.0,0.029657418568536,0.0431437871420277,58124356406070.39,0.0892051619264312,0.0678644372536907,581243564060.704,0.1324351199086499,0.2904180162099389,0.0265626177965278,0.0231875907399475,57233282841582.09,0.074122904109596,0.0640291600352291,572332828415.8208,0.1324478712991682,0.1553592091614463,6.253887679764573,9.324400487132907,13.656500283747665,22.284773077397737,0.378129682726383,0.0258255126082701,0.0127657295651846,0.0176676109225537,1.9852869073567976,1.9418289806285065,0.0517240516891357,0.0999637120238838,0.1568496803314666,35.9146133771592,0.0749872323958075
0,echomonths,0.8047961672493911,0.3264003663202891,0.2539985433349094,75586151522036.84,0.6554728403389323,0.5075942491484667,755861515220.3685,0.6967503010773376,0.0244612513722738,0.1900429021012199,0.1326321891721472,37883882802543.91,0.4903257720590078,0.3421781174433163,378838828025.43896,0.6818268175473027,0.5346055863378594,23.444444444444443,1.3586076308713946,1.5557144558228149,88.33333333333333,3.7217255961692177,0.4937806552758281,0.8379354105686336,0.1154943033420061,1.2362165715959337,0.6639287113333333,0.1696491359999999,0.5446481391359571,0.3484768758044658,C2,C2,C2,no_discretization,exact_M-of-N,7.599342076785332,0.0421248231560672,0.0450518125924003,46746933176424.33,0.0834579146220976,0.0702782462806064,467469331764.2432,0.115530010672694,0.3752341923727357,0.0139843098652497,0.0123395984923126,25868911493033.297,0.0422839549671492,0.0349515922821461,258689114930.3329,0.0974292606511994,0.0741596430991336,5.456901847914967,21.02974084481309,7.176350047203662,29.698484809834994,0.6184580688511767,0.0254152135606614,0.0119404885325146,0.0165803774689235,1.0286184787661106,0.4340020060820274,0.1662560177138759,0.1159226436041965,0.1036394328070874,27.11736030545272,0.1136067087565978
0,echomonths,0.0,0.2705237503057891,0.2065291642109404,26540620661914.28,0.545884906816349,0.4159006496674468,265406206619.14285,0.5665025932704454,0.3374675270847232,0.1806758061740271,0.1218260646676064,16401616532520.428,0.4657966855310513,0.3139806323480252,164016165325.20425,0.6227298120634018,0.5816299798897817,21.77777777777778,3.822021640763329,0.0,94.0,4.29792973464667,0.4647092953759226,0.8224808680896614,0.0890227927507929,2.617510481555556,2.0961579235555554,0.5166630125555555,0.4961858236291607,0.3582778143356677,C2,C2,C2,no_discretization,plain,0.0,0.0329354916526342,0.0317169752633876,34019403161404.07,0.0858778212751185,0.0731343792658052,340194031614.0408,0.0756363349745927,0.1952427914568822,0.0104365162696114,0.0083260746858591,8081003983092.494,0.028420727234665,0.0208682519242419,80810039830.92494,0.0638034183465347,0.0412465089312356,4.437842318564782,7.399324293474372,13.228756555322953,21.6794833886788,0.1629756922261003,0.0292975093921926,0.0232677656168035,0.0131259867916524,0.8786124749900057,0.7233010955051027,0.1608121422046526,0.1553895637933375,0.1243162654568631,36.04293626795005,0.0895222228774231
0,ele-1,0.0,0.1953230057964596,0.1254977271456889,6817630728929.283,0.6900332042820049,0.4354975451381777,68176307289.29283,0.730967104837087,0.1550133468392382,0.1169384153714202,0.0739564841731038,855278155299.519,0.5295317193377661,0.3352185959852372,8552781552.99519,0.6771269221690348,0.4242418959663011,20.666666666666668,0.8540013368274237,2.4943542447890272,69.33333333333333,3.3006420042651925,0.4498848875999989,0.7917395883970578,0.1134113308342757,2346.178443060981,41.74841142655555,729.6650043034444,0.8387430068589489,0.7257048104874192,C2,C2,C2,no_discretization,at_least_M-of-N,0.0,0.0399224497428602,0.0379128313669738,2469074898937.7856,0.0484402183911234,0.0527534651030997,24690748989.37785,0.030863284899954,0.1961881722488563,0.0095771655664193,0.0046201635156324,521731400491.366,0.0392789846453789,0.023043551304052,5217314004.91366,0.1237249544544231,0.0880331203296882,3.905124837953327,16.583123951777,5.123475382979799,21.03568396796263,0.5578554447047434,0.0214631867245782,0.0153622349465321,0.0414826528330858,3563.6282141461897,47.74222967934234,1060.724167456756,0.0654804337820743,0.1193908798326523,93.28182437574608,0.1119730378106389
0,ele-1,0.0,0.2042837851244848,0.132084994253124,6901900653427.563,0.7193929277721391,0.460648832650502,69019006534.27563,0.7482426250913465,0.0775841247798029,0.1280942348522171,0.0770644667396383,1137524927265.4734,0.5794373790124013,0.3483996739813339,11375249272.654734,0.8353847579792117,0.3134558739144512,35.22222222222222,0.9174207576090204,7.304817928278235,313.8888888888889,8.758476505576109,0.5588675928071837,0.8922197080974154,0.1196582034505894,1038.376416778889,1028.8906289096667,9.474434533777778,0.9238187764529174,0.8656606125435056,C2,C2,C2,no_discretization,complex,0.0,0.0456019287254184,0.0363970561991321,2313192618495.548,0.0551516468233821,0.0508994599839303,23131926184.955475,0.0707662128510613,0.2351601011279133,0.0092389685486761,0.0061104052971614,283814694878.1097,0.0201300860553615,0.0097571052770637,2838146948.7810965,0.0662813787071298,0.0505506153242995,12.39735634901427,119.06510823914788,9.166666666666668,133.05585710937763,0.7665902086810343,0.020554334074999,0.008844999996191,0.0194028922537044,399.71193986365694,395.8160275610564,3.9857906610412974,0.0307584874451336,0.0830140846710681,54.44612984622752,0.1175818770196881
0,ele-1,0.0,0.1953230057964596,0.1254977271456889,6817630728929.283,0.6900332042820049,0.4354975451381777,68176307289.29283,0.730967104837087,0.1550133468392382,0.1169384153714202,0.0739564841731038,855278155299.519,0.5295317193377661,0.3352185959852372,8552781552.99519,0.6771269221690348,0.4242418959663011,20.666666666666668,0.8540013368274237,2.4943542447890272,69.33333333333333,3.3006420042651925,0.4498848875999989,0.7917395883970578,0.1134113308342757,2375.1172217792937,43.111499714888886,733.0246021070001,0.8387430068589489,0.7257048104874192,C2,C2,C2,no_discretization,exact_M-of-N,0.0,0.0399224497428602,0.0379128313669738,2469074898937.7856,0.0484402183911234,0.0527534651030997,24690748989.37785,0.030863284899954,0.1961881722488563,0.0095771655664193,0.0046201635156324,521731400491.366,0.0392789846453789,0.023043551304052,5217314004.91366,0.1237249544544231,0.0880331203296882,3.905124837953327,16.583123951777,5.123475382979799,21.03568396796263,0.5578554447047434,0.0214631867245782,0.0153622349465321,0.0414826528330858,3657.3369726084175,45.28122673988724,1060.6164646247632,0.0654804337820743,0.1193908798326523,83.34304489818012,0.1119730378106389
0,ele-1,0.0,0.1863040782602373,0.1305885325377756,13503144178556.53,0.6557293688207069,0.4577389290982419,135031441785.56532,0.6525214591567464,0.2342357933883951,0.1157926605967319,0.0818896226233923,2566247477444.3457,0.5240871263647046,0.3704900887845755,25662474774.44345,0.6506072650340963,0.4390690831029049,4.666666666666667,1.149248120300752,0.0,8.222222222222221,1.2486772486772486,0.4043284391308855,0.7342884853312267,0.4131629851965419,39.74427678533333,34.91984176322222,4.821919750333333,0.4814814814814814,0.4391534391534392,C2,C2,C2,no_discretization,plain,0.0,0.0416057077112728,0.0321088724122393,3933070873918.2217,0.053408347708746,0.0400625956147878,39330708739.18222,0.0626323237934027,0.1899572491757784,0.0064467955218366,0.0052658256938023,511572057422.17487,0.011517638814692,0.0082878019049262,5115720574.221749,0.0681195765793307,0.0186188976005147,6.264982043070833,4.648775226993784,5.614960175974339,14.906188125890685,0.4970307400587674,0.0241487708616121,0.0310563910212065,0.1300490883447564,79.55641450448189,70.19077608241237,9.577657442011102,0.1001542020962219,0.0922992329334365,643.9069600144925,0.382408404873725
0,elusage,0.0,0.2926665698058817,0.2243551968822205,149491355539777.12,0.7486131615079054,0.5648637792798871,1494913555397.771,0.5549648155928261,0.2736972459558032,0.1627118726639795,0.0979569694659427,13202363685962.652,0.4596707041120524,0.2767685671474013,132023636859.62653,0.7060568690258691,0.6141076240464036,3.888888888888889,0.5516666666666666,0.8166666666666667,5.666666666666667,1.4092592592592592,0.6485668072552955,0.8049777222305361,0.3602380952380952,0.0432994100782605,0.0226967184444444,0.0015887148888888,0.7425925925925926,0.7203703703703703,C2,C2,C2,no_discretization,at_least_M-of-N,0.0,0.0531262728439418,0.0528849402223694,100196058376539.92,0.1971184841375767,0.1352974630398083,1001960583765.3992,0.1037152624861454,0.3065950499611809,0.016532215778823,0.0086839989310803,2096153150151.3784,0.0545019119073198,0.0305087071747988,20961531501.513783,0.1119866483611649,0.0841046869499346,1.0540925533894598,2.185812841434,1.2692955176439846,2.39791576165636,0.2696591355447021,0.0639437261926574,0.0273870532918581,0.0787408023654031,0.0335605303073458,0.0174935035010687,0.0011560054138976,0.1722222222222222,0.2030629653610784,1141.840239264554,0.3695476190476191
0,elusage,0.0,0.2848085076103038,0.2256764835128882,160356994190783.12,0.7329180222699373,0.5700413455288189,1603569941907.831,0.5324574192779143,0.3072521211627519,0.1499619379395113,0.0904711557065209,13308809620088.049,0.4230211556045656,0.2552213449889438,133088096200.88052,0.6770636038754742,0.6753843047550077,4.444444444444445,0.4183333333333333,0.9083333333333334,7.555555555555555,1.6407407407407408,0.6740047076366342,0.8331509562836781,0.3546409674981103,0.186323455,0.1805131322222222,0.0030183585555555,0.7,0.7,C2,C2,C2,no_discretization,complex,0.0,0.0596437153754031,0.0582510384278312,97993517318945.92,0.2185812477655793,0.1528653156012761,979935173189.4592,0.1055413323541143,0.3170189124995777,0.0146582383134973,0.0057690402130751,2401005419206.958,0.0425802105399767,0.0182246697801877,24010054192.069584,0.0789352805047087,0.052735459033692,1.3333333333333333,2.179449471770337,0.5,3.811532208676424,0.4367740891333545,0.0598530272003142,0.0206420651407929,0.0849192543839054,0.0443149252581386,0.0433305778759024,0.001136584787487,0.1589898669028243,0.1589898669028243,989.5486913390567,0.3471768707482993
0,elusage,0.0,0.2926665698058817,0.2243551968822205,149491355539777.12,0.7486131615079054,0.5648637792798871,1494913555397.771,0.5549648155928261,0.2736972459558032,0.1627118726639795,0.0979569694659427,13202363685962.652,0.4596707041120524,0.2767685671474013,132023636859.62653,0.7060568690258691,0.6141076240464036,3.888888888888889,0.5516666666666666,0.8166666666666667,5.666666666666667,1.4092592592592592,0.6485668072552955,0.8049777222305361,0.3602380952380952,0.0445874002244737,0.0246996421111111,0.0017186227777777,0.7425925925925926,0.7203703703703703,C2,C2,C2,no_discretization,exact_M-of-N,0.0,0.0531262728439418,0.0528849402223694,100196058376539.92,0.1971184841375767,0.1352974630398083,1001960583765.3992,0.1037152624861454,0.3065950499611809,0.016532215778823,0.0086839989310803,2096153150151.3784,0.0545019119073198,0.0305087071747988,20961531501.513783,0.1119866483611649,0.0841046869499346,1.0540925533894598,2.185812841434,1.2692955176439846,2.39791576165636,0.2696591355447021,0.0639437261926574,0.0273870532918581,0.0787408023654031,0.0240756709498502,0.0152597965982068,0.0012655654325817,0.1722222222222222,0.2030629653610784,1114.120636161099,0.3695476190476191
0,elusage,0.0,0.2653977164052052,0.2096667947904911,180934103300746.62,0.6800265624251021,0.5353846737467816,1809341033007.4663,0.5003336443343614,0.4061109476812968,0.1834004734661366,0.1241873621331108,10665914819641.992,0.5187239719545766,0.3510570810325247,106659148196.41988,0.5282431397070508,0.5124625510041331,7.111111111111111,1.1835317460317458,0.0,8.777777777777779,1.2317019400352736,0.3921229173962093,0.6560161312992233,0.2165076665586869,0.0279772984444444,0.0229567715555555,0.0015054468888888,0.5522486772486772,0.4715608465608465,C2,C2,C2,no_discretization,plain,0.0,0.0491628255399445,0.0469119693556867,137876346950821.52,0.212838193289738,0.1606126635984362,1378763469508.215,0.0961101617778912,0.2273803875983462,0.0175617450007311,0.0131205589437473,2339901822662.4487,0.0657185096515904,0.0454524197915974,23399018226.624485,0.0510127085855671,0.0844728573147704,1.4529663145135576,1.481365736219265,1.301708279317776,2.10818510677892,0.1255960913679427,0.0367828355158537,0.0326410080720217,0.0520285709734171,0.0212738977909351,0.0186249960072887,0.0022346440779587,0.1099088154782348,0.1647900777210009,600.0255929282487,0.2105711856171039
0,fishcatch,0.0547222222222222,0.2492714528018235,0.1647724964819984,16875389807173.768,0.7052962533824138,0.4578026863401864,168753898071.73767,0.6657777339672253,0.3364975976729959,0.1359078293275558,0.0789722255659414,2630548251815.99,0.5623768765644563,0.3264376651320406,26305482518.159897,0.7025613443842288,0.6073787529479825,9.22222222222222,0.9503548085901028,1.332471988795518,22.55555555555556,2.341721132897604,0.6651994832478039,0.8323979214344166,0.2250353251492439,1.727537367078993,0.5166186567777777,0.2237132843333333,0.8158626413528373,0.7934536777674032,C2,C2,C2,no_discretization,at_least_M-of-N,0.7264831572567789,0.052257913206852,0.0525954392828898,8406102453023.399,0.1067550259497601,0.1031039308016091,84061024530.23401,0.1058026289701301,0.1998426031973239,0.0123268640715053,0.0129940254249167,277643479706.54144,0.0417997159610489,0.0483078035154009,2776434797.065414,0.099097414584906,0.0607305994785333,3.5978388574871505,9.82344135219425,4.333333333333333,12.885176668473653,0.4422767084415047,0.0615133318881912,0.0346233976803561,0.0516895048370373,1.5426490825580583,0.5281575982959794,0.2970507479002319,0.1669000717873252,0.1641861888717661,563.4666205366186,0.2158884359909629
0,fishcatch,0.0,0.2435463255736757,0.1546405990662483,12194537656831.137,0.6850796259877511,0.4236995038404068,121945376568.31134,0.6759983001971547,0.3811830351616252,0.1232430329187177,0.069840732742096,2565507561435.067,0.5100755643880055,0.2892521469501475,25655075614.350662,0.63327116692265,0.6734797928465149,18.88888888888889,0.632328569945258,2.456370675360445,64.55555555555556,3.407490186710136,0.7045962717953027,0.8481222116365056,0.1256326747290538,82.38747940433333,81.44406812955555,0.9316922563333334,0.9674545663676098,0.9626236484932138,C2,C2,C2,no_discretization,complex,0.0,0.0691054029597226,0.0598957491851023,8877936308877.465,0.1383117932752913,0.1013843445289881,88779363088.77463,0.1261896226062545,0.2021928804193233,0.0191922041563983,0.008446837082242,131471532823.4646,0.0750316150617897,0.0339404661442178,1314715328.2346466,0.14237931841947,0.0885949019528464,5.134307266916454,11.467344941179714,10.166666666666666,19.333333333333336,0.3672793383541929,0.0256154468380446,0.0224939497748559,0.0224945229030924,21.053250345494057,20.74730087293242,0.3195963735970324,0.0461414594309462,0.0541340840573251,241.1409837454312,0.1243237778855191
0,fishcatch,0.2381222943722944,0.2560217822988067,0.1675135398193897,17469436982913.322,0.7215810443476652,0.4637881008799356,174694369829.13324,0.6937472951778676,0.29978741203527,0.13322438500201,0.0767610590260591,2553423383845.0376,0.5513292327019504,0.3175362828070514,25534233838.450382,0.7032483581967142,0.6202925932295165,10.77777777777778,0.8865800865800866,1.1734758297258296,26.0,2.340568382235049,0.6929654520493329,0.844670816894004,0.2216800815685791,1.8399597803751628,0.6130863493333334,0.2504586733333334,0.8639069264069265,0.8298160173160174,C2,C2,C2,no_discretization,exact_M-of-N,1.9002923751652296,0.0529525218452363,0.0529770298723498,6073555588323.741,0.0911224093853672,0.0952817102141407,60735555883.2374,0.102420813634322,0.2043997294136132,0.0165279868769917,0.0127878827704088,262545146967.906,0.0620523423794222,0.0490496261441111,2625451469.679059,0.1097881279124202,0.0866523796290425,3.1135902820449006,6.936217348894937,4.055175020198813,10.988630487917955,0.3745205414934067,0.0410283669093321,0.0392893497939727,0.0621501097159888,1.5423978290866556,0.5516204472205941,0.3002011825563926,0.1077408825164803,0.1337601001154808,434.6738574583307,0.2150715139711618
0,fishcatch,0.0,0.2320869390071224,0.1679684318969402,24202532884305.062,0.6191593529546884,0.4494835064444405,242025328843.05063,0.5243050022550239,0.3941579700236498,0.1133816603556667,0.0767745288305782,2759372370091.466,0.4700272981558549,0.318362796942367,27593723700.914658,0.4250752669425232,0.7234076908160767,16.22222222222222,2.3183193277310923,0.0,41.0,2.505130200228239,0.5219377109699489,0.7628139732948012,0.1865540670014571,3.608810671111111,3.007091262,0.5986508453333332,0.6633312584292976,0.6059134765017117,C2,C2,C2,no_discretization,plain,0.0,0.1140701526225259,0.0813461964152607,10613203229643.27,0.2182367310609784,0.1578342484076901,106132032296.4327,0.2203127433116786,0.3992785599986787,0.0146583516575295,0.0086142183920844,283109826108.8155,0.0629755685385928,0.0383649546828071,2831098261.088155,0.0942034626827893,0.0759499383924566,2.9907264074877267,5.570258322356135,4.4565806523736455,10.198039027185567,0.2211889868202734,0.0310481632802745,0.0200098942126147,0.048256919243612,4.433661997378873,3.5019982799288005,0.9369981897448708,0.0745969118111841,0.1023512934202445,290.07299936198694,0.1837494761521273
0,fruitfly,0.1444444444444444,0.3271740534536511,0.254313265826905,81263275875229.19,0.930801425165218,0.7192726904123927,812632758752.2919,0.7783223166239657,-0.4243261373237432,0.189355568803251,0.1216056524960239,10810169694538.668,0.6867408484418389,0.4408630378126755,108101696945.38667,0.7807601130109831,0.0544145275731969,18.666666666666668,1.0135353535353535,1.449175607001694,53.55555555555556,2.705481314176966,0.3170732565715171,0.766303737900603,0.1099688539638399,0.7257059415181478,0.2504896461111111,0.3783595728888889,0.0995150783194261,0.0471197482067047,C2,C2,C2,no_discretization,at_least_M-of-N,2.6457513110645907,0.0527545207866344,0.0490043259508684,27696045964174.195,0.1066642694002657,0.0689718475971632,276960459641.74194,0.0858076129916765,0.4561123410347379,0.0113603091675049,0.0079249115841181,8153374216045.164,0.0449046350178731,0.0280954309190689,81533742160.45164,0.0265531813162375,0.0824994161508652,5.916079783099616,7.207249436813218,23.87467277262665,28.53993303737376,0.6249298436608065,0.0236630690512179,0.0480230533019217,0.0422621068571086,0.6652880547353704,0.1936412700132148,0.4134537746859227,0.1116627094243081,0.0385714609204823,283.3153524864763,0.1197192645359909
0,fruitfly,0.0,0.3202068973421352,0.2474345701504053,80340243924172.44,0.9132761076175256,0.6986675524966957,803402439241.7242,0.7658763056030674,-0.3571431952079068,0.1895359953456991,0.1254326620279607,8950701230524.316,0.6873546464682456,0.4547014121404196,89507012305.24316,0.7818331774387081,0.0534752577977095,15.666666666666666,0.4128275156216333,1.5366393736981974,39.66666666666666,2.460420008459224,0.3901856280469364,0.8004252784523055,0.089503455414261,1.4866177185555556,1.4601381469999997,0.0163320103333333,0.0573710965867828,0.0188816267247639,C2,C2,C2,no_discretization,complex,0.0,0.0519022201066248,0.052869407880039,11163542831425.553,0.1246215723512828,0.0755403520953556,111635428314.25552,0.0224871845282762,0.4253018966892946,0.0083225310637444,0.0052722257011904,1380408000533.6714,0.0338047044193284,0.0168147243860878,13804080005.336714,0.02905394378209,0.0462608858221505,5.545268253204709,4.594682917363407,11.001262553806166,18.634645153584223,0.542450150561268,0.0249526530442305,0.0286937143917707,0.0157843905798169,0.4970866318958865,0.4905411381622189,0.0106153644505045,0.1152523979407108,0.0396819294119542,336.5426694556269,0.0889233163625105
0,fruitfly,0.1688888888888889,0.3268653211028701,0.2552339070502281,83713017552110.67,0.930241294370064,0.7222543293373876,837130175521.1066,0.7726778663507679,-0.4206011231397744,0.1890679598039949,0.1215656071681186,10779565902669.342,0.6856733445045786,0.4406992992352336,107795659026.6934,0.7829011012232256,0.0574094372214776,19.11111111111111,1.09020202020202,1.4347311625572494,54.55555555555556,2.6968393388683243,0.320011710544649,0.7685942400285399,0.1113170653231133,0.7479577859242758,0.2611870424444444,0.3932428523333333,0.1069224857268335,0.0341567852437417,C2,C2,C2,no_discretization,exact_M-of-N,4.136557881996952,0.0523035764180444,0.0482023683027143,23182682907094.57,0.1075455724562628,0.0681343010262486,231826829070.9457,0.0732745326186097,0.4514147523748078,0.0111227329379411,0.0078446779587948,8166638653648.8125,0.0436379007907427,0.0274229753831577,81666386536.48811,0.0283506749722381,0.078991159868757,5.967504596656052,7.599342076785332,22.864334186190025,28.227252395119468,0.6373566126192155,0.0261236662855,0.0486287018352203,0.0453777076059619,0.673505655985746,0.1881046456258745,0.4198633042963897,0.1361103428106637,0.0343509071418851,279.7721067314377,0.1167635298822474
0,fruitfly,0.0,0.3384869487190477,0.2538329178996986,140429374696011.6,0.9673557286008064,0.7176050069795843,1404293746960.1162,0.8076345908415622,-0.5393829459782906,0.1803345894696865,0.1189747201064597,8635438188694.505,0.6547638923120552,0.4317153109411784,86354381886.94504,0.7882089377214334,0.1413437992712928,27.77777777777778,2.428298044548044,0.0,85.11111111111111,3.036832858499525,0.294251653786538,0.7074802907956083,0.0755992915457025,0.8539762592222222,0.7485612604444445,0.1022165989999999,0.0408199516532849,0.0373477294310627,C2,C2,C2,no_discretization,plain,0.0,0.0574461168610009,0.0570648643270377,102278994746308.06,0.1580969244697504,0.1038978526887606,1022789947463.0806,0.0813366687158586,0.5516513685018141,0.0093350028908909,0.0060072940331186,1862765540995.025,0.0493046975674386,0.0280921207289227,18627655409.950253,0.0551444814924947,0.0799574883502511,4.841946348777984,8.842762263254873,7.446102634562892,19.63698324873531,0.2299975306463443,0.0111879305724368,0.0381085217870323,0.0221942974967081,0.3054376779652308,0.2635824992972202,0.0434619394313921,0.0221933598815151,0.0207768330013546,177.2913531753697,0.0742930497067665
